population,n_voters,n_candidates,paradigm,trial,seed,winner,total_welfare,supporter_welfare,loser_welfare,gap,lambda_winner,lambda_effective,loser_share,alloc_core_services,alloc_coalition_club,alloc_outgroup_repair,alloc_prestige_project,alloc_buffer_reserve
two_cluster,400,8,latent_match,200,0,6,0.22590737648489292,0.2648156032077343,0.2078072124050363,0.057008390802697984,0.1458653117819573,0.1458653117819573,0.6825,0.2846803856437368,0.1320897481681637,0.3609420624905686,0.13211101854154006,0.09017678515599074
two_cluster,400,8,constrained_individual,200,0,6,0.22590737648489292,0.2648156032077343,0.2078072124050363,0.057008390802697984,0.1458653117819573,0.1458653117819573,0.6825,0.2846803856437368,0.1320897481681637,0.3609420624905686,0.13211101854154006,0.09017678515599074
two_cluster,400,8,party,201,0,3,0.21774111195298818,0.287240121742655,0.1468380817635301,0.1404020399791249,0.5108358527175302,0.5108358527175302,0.495,0.22804573724253416,0.08376182765781634,0.4288083593837629,0.13828972496387848,0.121094350752008
two_cluster,400,8,individual,201,0,3,0.21699331025473334,0.2928671218577886,0.17523330541894327,0.11763381643884535,0.5108358527175302,0.5108358527175302,0.645,0.21986524471076685,0.08006488424268945,0.43462618263279396,0.13804052414134832,0.12740316427240156
two_cluster,400,8,score,201,0,0,0.2281893151419415,0.25930452974718143,0.2224817905693827,0.03682273917779874,0.07642051975126726,0.07642051975126726,0.845,0.25201565559636435,0.37724608711058,0.16555713298342714,0.13753815605571593,0.0676429682539125
two_cluster,400,8,latent_match,201,0,0,0.2281893151419415,0.25930452974718143,0.2224817905693827,0.03682273917779874,0.07642051975126726,0.07642051975126726,0.845,0.25201565559636435,0.37724608711058,0.16555713298342714,0.13753815605571593,0.0676429682539125
two_cluster,400,8,constrained_individual,201,0,3,0.2179469569388111,0.2797310605058551,0.18394175264997298,0.09578930785588213,0.5108358527175302,0.25,0.645,0.22311145345855968,0.11177558785601589,0.40436722966484717,0.137617238817811,0.12312849020276624
two_cluster,400,8,party,202,0,0,0.2363232211108802,0.31829337728670515,0.1543530649350552,0.16394031235164994,0.4667427081364239,0.4667427081364239,0.5,0.2636753829875958,0.0990876108776072,0.4948239192626914,0.0749221731611378,0.06749091371096773
two_cluster,400,8,individual,202,0,0,0.23560191622957788,0.3347961300744085,0.19937740810194346,0.13541872197246504,0.4667427081364239,0.4667427081364239,0.7325,0.24431738295372438,0.09590012979243041,0.5108298516209213,0.07794359306642575,0.07100904256649813
two_cluster,400,8,score,202,0,1,0.23554584240019633,0.28099586102829777,0.2221608854579399,0.058834975570357856,0.16987910081214577,0.16987910081214577,0.7725,0.21423159344674425,0.4397353328269822,0.1719880834683241,0.08107702946742115,0.09296796079052816
two_cluster,400,8,latent_match,202,0,1,0.23554584240019633,0.28099586102829777,0.2221608854579399,0.058834975570357856,0.16987910081214577,0.16987910081214577,0.7725,0.21423159344674425,0.4397353328269822,0.1719880834683241,0.08107702946742115,0.09296796079052816
two_cluster,400,8,constrained_individual,202,0,0,0.2362676193360359,0.31958072433551654,0.20584269703247132,0.11373802730304522,0.4667427081364239,0.25,0.7325,0.25280472368514445,0.12438419654281227,0.47738425611025415,0.07592696852694404,0.06949985513484519
two_cluster,400,8,party,203,0,6,0.2249266905713171,0.26807539442070427,0.18134433140686076,0.0867310630138435,0.16937649040945155,0.16937649040945155,0.4975,0.32610111036686573,0.12090650212601813,0.3442087555259059,0.0914453379484197,0.11733829403279046
two_cluster,400,8,individual,203,0,4,0.23659869499017894,0.3162200181075577,0.20165696326240845,0.11456305484514923,0.3118419659314156,0.3118419659314156,0.695,0.32718590908363515,0.416307399001863,0.10023568413800824,0.09766487274614724,0.05860613503034624
two_cluster,400,8,score,203,0,5,0.22883345470347177,0.2582973074673313,0.2236339512745554,0.03466335619277591,0.1550753716259975,0.1550753716259975,0.85,0.31271608482857177,0.1494852595524163,0.35507233931848786,0.06506579056934916,0.11766052573117493
two_cluster,400,8,latent_match,203,0,5,0.22883345470347177,0.2582973074673313,0.2236339512745554,0.03466335619277591,0.1550753716259975,0.1550753716259975,0.85,0.31271608482857177,0.1494852595524163,0.35507233931848786,0.06506579056934916,0.11766052573117493
two_cluster,400,8,constrained_individual,203,0,4,0.23617706001837463,0.31284538494509434,0.2025312483598861,0.11031413658520825,0.3118419659314156,0.25,0.695,0.32615425523898295,0.4088953794901065,0.10650005183078537,0.09839771757457356,0.060052595865551665
two_cluster,400,8,party,204,0,7,0.23784501229875255,0.29012577266057565,0.18343034335073255,0.1066954293098431,0.2559084967945974,0.2559084967945974,0.49,0.3544493268178231,0.12203642677167094,0.38973092231164463,0.06278737077726318,0.07099595332159819
two_cluster,400,8,individual,204,0,7,0.23850784196508001,0.30431206190363375,0.21385952590562182,0.09045253599801192,0.2559084967945974,0.2559084967945974,0.7275,0.35958564380054414,0.1202797218893828,0.39130984267567004,0.06295228585092179,0.06587250578348129
two_cluster,400,8,score,204,0,1,0.23233097988577048,0.2591687083165809,0.2281424326740255,0.03102627564255539,0.21767363094203077,0.21767363094203077,0.865,0.28855159948588527,0.17347072237515163,0.36107915560007686,0.05433345865739109,0.1225650638814953
two_cluster,400,8,latent_match,204,0,1,0.23233097988577048,0.2591687083165809,0.2281424326740255,0.03102627564255539,0.21767363094203077,0.21767363094203077,0.865,0.28855159948588527,0.17347072237515163,0.36107915560007686,0.05433345865739109,0.1225650638814953
two_cluster,400,8,constrained_individual,204,0,7,0.23849885794895667,0.30398795704665177,0.2139685768436345,0.09001938020301728,0.2559084967945974,0.25,0.7275,0.35945969155679464,0.12102487977772769,0.3905988198557597,0.0629279664339734,0.06598864237574449
two_cluster,400,8,party,205,0,3,0.23518101645172812,0.29950133288130104,0.17021426468115447,0.12928706820014657,0.4900938157582155,0.4900938157582155,0.4975,0.3108105233522538,0.11182785602768895,0.4210129046631483,0.0742929069930129,0.08205580896389603
two_cluster,400,8,individual,205,0,3,0.23500980448545397,0.30180776785136343,0.19001201326406736,0.11179575458729607,0.4900938157582155,0.4900938157582155,0.5975,0.31359721216890174,0.10814116396407021,0.42109826999413935,0.074854247981333,0.0823091058915557
two_cluster,400,8,score,205,0,6,0.2234814985546599,0.2282402396857562,0.22264172070799584,0.0055985189777603694,0.39206469355693496,0.39206469355693496,0.85,0.2702565312748228,0.31650285880980455,0.17276407600632204,0.08350838077947964,0.15696815312957096
two_cluster,400,8,latent_match,205,0,6,0.2234814985546599,0.2282402396857562,0.22264172070799584,0.0055985189777603694,0.39206469355693496,0.39206469355693496,0.85,0.2702565312748228,0.31650285880980455,0.17276407600632204,0.08350838077947964,0.15696815312957096
two_cluster,400,8,constrained_individual,205,0,3,0.2351417359944109,0.28654087518424404,0.20051721126820538,0.08602366391603866,0.4900938157582155,0.25,0.5975,0.31240382605432493,0.1448761026047514,0.3862656560349408,0.07436604548740063,0.08208836981858231
two_cluster,400,8,party,206,0,5,0.2307531208792661,0.31401724315801866,0.14665217325097832,0.16736506990704034,0.7345853072094582,0.7345853072094582,0.4975,0.2656753045036662,0.4746338338881797,0.05976582279052883,0.05800712168621935,0.1419179171314059
