population,n_candidates,paradigm,total_welfare_mean,total_welfare_std,supporter_welfare_mean,supporter_welfare_std,loser_welfare_mean,loser_welfare_std,gap_mean,gap_std,lambda_winner_mean,lambda_winner_std,lambda_effective_mean,lambda_effective_std,loser_share_mean,loser_share_std,majority_welfare_mean,majority_welfare_std,minority_welfare_mean,minority_welfare_std,cluster_0_welfare_mean,cluster_0_welfare_std,cluster_1_welfare_mean,cluster_1_welfare_std,cluster_2_welfare_mean,cluster_2_welfare_std,min_utility_mean,min_utility_std,p10_utility_mean,p10_utility_std,gini_utility_mean,gini_utility_std,total_welfare_norm_mean,total_welfare_norm_std,minority_welfare_norm_mean,minority_welfare_norm_std
rural_town,6,individual,0.2533363533757414,0.023399431731883757,0.3043472926142792,0.04081653708162643,0.2232559514947353,0.02559473315535564,0.08109134111954389,0.046183508759284904,0.5321608310476392,0.20884138486067733,0.5321608310476392,0.20884138486067733,0.64235,0.09256503310394996,0.2859178080892909,0.05301498009617387,0.17731295904412595,0.048447202977263126,0.2859178080892909,0.05301498009617387,0.17731295904412595,0.048447202977263126,,,0.1072081008672901,0.026430914622511435,0.14626112055094365,0.023969528371881235,0.1613138229143281,0.04955970956118795,1.6932560535444219,5.838157991823397,1.0659039247814122,2.2394882833267604
rural_town,6,score,0.25879054974250226,0.014132285929519255,0.29735592890020063,0.037538646134513326,0.2372144724949862,0.021003852286784613,0.060141456405214413,0.0453547723398921,0.5453679628491293,0.21363185674908097,0.5453679628491293,0.21363185674908097,0.695325,0.1270511782469545,0.30086974715170184,0.026919638662878227,0.16060575578770322,0.020569011952032527,0.30086974715170184,0.026919638662878227,0.16060575578770322,0.020569011952032527,,,0.10589898286219933,0.021092407204290356,0.14481978538528503,0.01843487215624175,0.16337546276168788,0.0407099922479644,1.3143107379523125,5.637465275634363,0.665469749390288,1.6059583603431695
rural_town,6,latent_match,0.25503242355070616,0.015486922426633033,0.28719453395814104,0.039268537643614834,0.23716761057969957,0.02088059590504156,0.050026923378441446,0.04609115565035148,0.5580078692024102,0.21151143235181966,0.5580078692024102,0.21151143235181966,0.716125,0.13395328175121057,0.2923185993257174,0.031668880701237606,0.16803134674234654,0.026939677243235986,0.2923185993257174,0.031668880701237606,0.16803134674234654,0.026939677243235986,,,0.1111400157330015,0.02412991859481868,0.15133360701020146,0.02380580285911193,0.14990341107920288,0.04945758491638251,1.408099916468896,5.594172880255744,0.6059109750290876,1.212425398779034
rural_town,6,random_winner,0.24517748323058913,0.027525153738616037,0.3049432937067026,0.05038211661312673,0.2334429626493181,0.029402079163682652,0.0717490804171204,0.04445143747251357,0.4915922808839119,0.18852480237026115,0.4915922808839119,0.18852480237026115,0.84375,0.09816916187599009,0.26840411237588685,0.06130262640883101,0.19098201522489444,0.05577481056535722,0.26840411237588685,0.06130262640883101,0.19098201522489444,0.05577481056535722,,,0.11160748293618683,0.022642508965482058,0.14755128876561918,0.01995943455049896,0.1580874638942262,0.046259026115148795,0.0,0.0,0.0,0.0
rural_town,6,utilitarian,0.24351271487730614,0.0024024353058551664,,,,,,,,,,,,,0.26646121282771773,0.003583849783028981,0.1899662196596791,0.0024450418816868423,0.26646121282771773,0.003583849783028981,0.1899662196596791,0.0024450418816868423,,,0.15232412311787602,0.00661020120219535,0.18296887080962382,0.002627151782684227,0.10152382086357775,0.00498280770144848,1.0,0.0,1.0,0.0
rural_town,6,egalitarian,0.2,3.6584478158913496e-17,,,,,,,,,,,,,0.2,3.0557883033032213e-17,0.20000000000000004,5.831407078314725e-17,0.2,3.0557883033032213e-17,0.20000000000000004,5.831407078314725e-17,,,0.1999999999999999,8.012344526598184e-17,0.19999999999999996,4.600627734389895e-17,6.439293542825907e-17,1.1507521549339023e-16,0.32664112807997453,9.755358556625328,1.1820242944833896,0.46599905250796547
rural_town,8,party,0.26513332821757024,0.007848102233079845,0.3130722353984925,0.014355680852627374,0.15402154562911788,0.010438000305964973,0.1590506897693746,0.0231903021979199,0.4753857885372397,0.21550607558281593,0.4753857885372397,0.21550607558281593,0.301375,0.003433623847667761,0.31281411884183535,0.014245187933340713,0.15387815009428515,0.010418216202487349,0.31281411884183535,0.014245187933340713,0.15387815009428515,0.010418216202487349,,,0.10021214792539672,0.0147449415749415,0.13891855372512485,0.011230609271225468,0.17933882326770217,0.021746059884189893,1.3214500677419636,9.057638563229503,0.27758002791783193,1.4863713583051308
rural_town,8,individual,0.24878011970691358,0.02646844261433657,0.30347154801624776,0.03904168468905981,0.22710083063701017,0.029571831788925106,0.07637071737923756,0.04299739020909503,0.488359136775658,0.20832512704082162,0.488359136775658,0.20832512704082162,0.711625,0.05834780664604317,0.2735101309033393,0.061780404292750835,0.1910767602485868,0.05805692295430445,0.2735101309033393,0.061780404292750835,0.1910767602485868,0.05805692295430445,,,0.11035136036820001,0.02304410704972199,0.14672165961652003,0.02030398564681019,0.1634667205738719,0.04239974417583801,2.2818890030571612,10.82948800659508,1.493558678525301,3.4417102993881477
rural_town,8,score,0.25929902778191066,0.012218715952101396,0.29506879387974666,0.03419854578177844,0.24753206857286475,0.010575946163107697,0.047536725306881904,0.03327224790531797,0.4795244227429305,0.18996351893846466,0.4795244227429305,0.18996351893846466,0.7723,0.08970186309338421,0.3005416157174636,0.0243473768365343,0.16306632259895376,0.019918147885932644,0.3005416157174636,0.0243473768365343,0.16306632259895376,0.019918147885932644,,,0.10885911880367553,0.017074952398276357,0.14727014715808742,0.015949047668745057,0.1619646425182657,0.033976333710217986,0.8316773737332732,2.6135421418588742,0.4078938473174998,1.256620945812987
rural_town,8,latent_match,0.2558473491833593,0.012730409844402468,0.28386045499556184,0.0317604618299957,0.2471105215993132,0.011105129725047775,0.03674993339624865,0.030658088678568566,0.47777788981809843,0.20092921112726744,0.47777788981809843,0.20092921112726744,0.788925,0.09789853474930363,0.2933875879636835,0.026105398883598724,0.16825345869593605,0.022338429407896168,0.2933875879636835,0.026105398883598724,0.16825345869593605,0.022338429407896168,,,0.1141265215455112,0.01876188540460128,0.15208903081403988,0.017606075732453416,0.1514442370184592,0.03714729841769834,0.9370390657596351,2.3966172448243404,0.4969156922750422,1.2787892741576916
rural_town,8,random_winner,0.24981199564381876,0.027726450107293136,0.32265604062360204,0.058502763632479395,0.24079493603013785,0.027818518892824058,0.0818611045934642,0.05249757651296698,0.48864105255503815,0.20572492836577247,0.48864105255503815,0.20572492836577247,0.8828,0.08254726225048592,0.2751905276231842,0.06431986009403066,0.1905954210252993,0.06076436377673128,0.2751905276231842,0.06431986009403066,0.1905954210252993,0.06076436377673128,,,0.10897438100146539,0.02329107799530273,0.14554845304429528,0.023789154927666457,0.1676824381428582,0.05516958875135149,0.0,0.0,0.0,0.0
rural_town,8,utilitarian,0.2428082362017142,0.0022467535251019305,,,,,,,,,,,,,0.26521908790359283,0.003415988044206884,0.19051624889733074,0.002116326482937594,0.26521908790359283,0.003415988044206884,0.19051624889733074,0.002116326482937594,,,0.15324218209236723,0.007181429417372546,0.18356220514441904,0.002394909880648071,0.09987706880131421,0.004550631319144191,1.0,0.0,1.0,0.0
rural_town,8,egalitarian,0.2,4.4806651997666903e-17,,,,,,,,,,,,,0.2,3.2170548210053295e-17,0.20000000000000004,7.268880486347631e-17,0.2,3.2170548210053295e-17,0.20000000000000004,7.268880486347631e-17,,,0.1999999999999999,9.406171081523039e-17,0.19999999999999996,5.501833480865916e-17,8.659739592076221e-17,1.3718640457859072e-16,0.38289016704950696,17.314465569922376,1.2112613343103116,0.4317797696385246
rural_town,12,party,0.2663887897167368,0.007927976749139396,0.3162848864844874,0.014452741066250134,0.150906243782308,0.010812199846468473,0.16537864270217942,0.02370385511622227,0.5225048555303169,0.21964871949321818,0.5225048555303169,0.21964871949321818,0.30169999999999997,0.0029059326290271207,0.315985271661212,0.014409971783474586,0.15066366517962795,0.010904154213870611,0.315985271661212,0.014409971783474586,0.15066366517962795,0.010904154213870611,,,0.09721862844846432,0.015460255705853243,0.13549156737445042,0.011458106647597659,0.18507080790344216,0.022535091554649368,0.8810589259962661,2.688518258864156,-2.889407247692656,32.496359871329204
rural_town,12,individual,0.25049806870996144,0.02782580309770427,0.31342074682971605,0.04164175211085498,0.2316503289338716,0.030949323828322942,0.08177041789584447,0.04287524995576733,0.5257617829338962,0.21861315319188532,0.5257617829338962,0.21861315319188532,0.775675,0.06272822472195175,0.2787713140638165,0.06501373516074284,0.18452716288429977,0.06114876884414142,0.2787713140638165,0.06501373516074284,0.18452716288429977,0.06114876884414142,,,0.10542233531443504,0.024035184465998807,0.14006441127126282,0.020176512380463273,0.1748726377682791,0.04519012109586858,0.7595565030926338,5.764506386144719,-2.245697028229247,35.78110654640226
rural_town,12,score,0.2608841290020869,0.011165814888723601,0.2975144845362927,0.03229489373047465,0.2516705146912357,0.010451941533306707,0.045843969845057043,0.03057063955745168,0.507065728532902,0.20949595132986598,0.507065728532902,0.20949595132986598,0.8293250000000001,0.08113840821632375,0.303659670701926,0.019797121473176398,0.1610745317024623,0.01450574915681376,0.303659670701926,0.019797121473176398,0.1610745317024623,0.01450574915681376,,,0.10671307455184742,0.015392967667048018,0.14537335144386127,0.013668841779812037,0.16375322007208803,0.030706918882719605,1.0938839471736015,2.421173136865305,-3.063224929401309,35.55945854176474
rural_town,12,latent_match,0.25697545854976306,0.01375086844316256,0.28721180089764814,0.032973535030208105,0.25040529229250574,0.012277849875074652,0.03680650860514237,0.027629309809930263,0.5204957946773814,0.22636626416819985,0.5204957946773814,0.22636626416819985,0.85135,0.0773474549541146,0.29559961664113493,0.025662057266669515,0.1668524230032287,0.019420159871307956,0.29559961664113493,0.025662057266669515,0.1668524230032287,0.019420159871307956,,,0.11095185659929002,0.01929389560160906,0.1502400222720886,0.01650213674638051,0.15209101541103576,0.03606117479442905,0.9568000688622041,1.9408727637297856,0.5485578794121472,1.0222280989663777
rural_town,12,random_winner,0.25135155688312716,0.02878463407079615,0.33075639899466647,0.06890380764040131,0.24363912443239535,0.028934953706364945,0.08723870752858119,0.059888011653197855,0.4874725216523618,0.2307715023378902,0.4874725216523618,0.2307715023378902,0.915775,0.07781476889110292,0.27977888788555205,0.06506481268681515,0.1850211178774691,0.060403416182840335,0.27977888788555205,0.06506481268681515,0.1850211178774691,0.060403416182840335,,,0.10638792414724466,0.02849503623198852,0.14365001219104934,0.025719806638916293,0.16964862397629107,0.05905846030030657,0.0,0.0,0.0,0.0
rural_town,12,utilitarian,0.24316292003091944,0.00232190289981793,,,,,,,,,,,,,0.26594843509253624,0.003676459958162701,0.18999671822048028,0.0023010252198617962,0.26594843509253624,0.003676459958162701,0.18999671822048028,0.0023010252198617962,,,0.1514214551402977,0.006549861644171981,0.18315799533325652,0.002456460772930486,0.10107762989941736,0.005319820412770057,1.0,0.0,1.0,0.0
rural_town,12,egalitarian,0.2,5.655272706025888e-17,,,,,,,,,,,,,0.2,5.565115435709534e-17,0.20000000000000004,5.937200866875994e-17,0.2,5.565115435709534e-17,0.20000000000000004,5.937200866875994e-17,,,0.1999999999999999,9.180088531452632e-17,0.19999999999999996,5.0904333783115427e-17,9.103828801926283e-17,1.6728312936133043e-16,1.000367348517486,6.146332964257053,2.1028244086417502,9.243761429538205
