population,n_candidates,paradigm,endpoint,family,n_pairs,delta_mean,delta_sd,ci_low,ci_high,pvalue,effect_size,wilcoxon_stat,pvalue_adjusted
three_cluster,8,latent_match,total_welfare,primary,100,-0.0020868342766714393,0.007069191732498611,-0.0034895152836352692,-0.0006841532697076094,0.0025955605620449655,-0.29520125576419276,1649.0,0.015573363372269793
three_cluster,8,latent_match,loser_welfare,exploratory,100,0.04260186052737499,0.01617694208409483,0.03939200425656572,0.04581171679818426,3.896559845095909e-18,2.63349280141524,0.0,
three_cluster,8,latent_match,gap,exploratory,100,-0.07206762102919258,0.035015901318565815,-0.07901553552633013,-0.06511970653205502,6.12472726248735e-18,-2.0581398254906986,15.0,
three_cluster,8,latent_match,loser_share,exploratory,100,0.3073,0.08046321074148287,0.29133435332676794,0.3232656466732321,3.89414260953766e-18,3.819136685799331,0.0,
three_cluster,8,latent_match,majority_welfare,exploratory,100,-0.012258898733817575,0.07023043085882323,-0.026194139876547066,0.0016763424089119155,0.10535026094391692,-0.17455252066529872,2054.0,
three_cluster,8,latent_match,min_utility,exploratory,100,0.018129763696500243,0.02133848389793524,0.01389574554935655,0.022363781843643935,1.7106597437436288e-11,0.8496275453878203,568.0,
three_cluster,8,latent_match,p10_utility,exploratory,100,0.022920081964945563,0.022386468226310543,0.018478120990865952,0.027362042939025173,4.110858410505758e-14,1.0238364414270524,327.0,
three_cluster,8,latent_match,gini_utility,exploratory,100,-0.05059343357074802,0.046496340237534364,-0.05981931621935255,-0.04136755092214349,1.080934894775585e-14,-1.0881164692163505,277.0,
three_cluster,8,latent_match,supporter_welfare,exploratory,100,-0.02946576050181759,0.024224480493809573,-0.03427242298573674,-0.024659098017898444,6.45706688194492e-15,-1.216362947777039,258.0,
three_cluster,8,latent_match,lambda_winner,exploratory,100,0.025541663087205554,0.2980030492737232,-0.03358860711213084,0.08467193328654195,0.45891641565771824,0.08570940179791552,1780.0,
three_cluster,12,individual,minority_welfare,primary,100,-0.002353710012088141,0.007852789313085527,-0.003911873779314237,-0.000795546244862045,0.002289982738186115,-0.299729168610958,1638.0,0.00915993095274446
three_cluster,12,individual,total_welfare,primary,100,-0.0005561683994909125,0.0048966152252036465,-0.0015277630930154342,0.0004154262940336093,0.4981839177712257,-0.11358221422590578,2328.0,1.0
three_cluster,12,individual,loser_welfare,exploratory,100,0.03448664431363946,0.01319072188668629,0.03186931891651697,0.03710396971076195,3.896559845095909e-18,2.614462241710035,0.0,
three_cluster,12,individual,gap,exploratory,100,-0.020113731220101832,0.044005911211152535,-0.028845458719619396,-0.011382003720584268,1.322446732811626e-05,-0.4570688497640825,1258.0,
three_cluster,12,individual,loser_share,exploratory,100,0.29385,0.051118079784045894,0.28370706395599493,0.30399293604400507,3.884926233395865e-18,5.748455365330672,0.0,
three_cluster,12,individual,majority_welfare,exploratory,100,0.006919476815854788,0.08793826346404995,-0.010529382489989258,0.024368336121698832,0.42305657051311696,0.07868562038052457,2292.0,
three_cluster,12,individual,min_utility,exploratory,100,-0.0018270386203479733,0.02366068699798535,-0.00652183224310626,0.0028677550024103137,0.2864775738440115,-0.07721832508513135,2215.0,
three_cluster,12,individual,p10_utility,exploratory,100,-0.0007830735978774055,0.020886698812624487,-0.004927447782546346,0.0033613005867915353,0.1901952383630343,-0.037491496617172194,2144.0,
three_cluster,12,individual,gini_utility,exploratory,100,0.004294166583464551,0.047134600130377124,-0.005058360675029613,0.013646693841958716,0.10170516363941541,0.09110433888452707,2049.0,
three_cluster,12,individual,supporter_welfare,exploratory,100,0.014372913093537627,0.035194113229028184,0.007389637487028676,0.021356188700046578,8.616690808849393e-05,0.40838969290133487,1383.0,
three_cluster,12,individual,lambda_winner,exploratory,100,0.0019816350638196104,0.24309017467109822,-0.04625272947083001,0.05021599959846924,0.9939776436885273,0.008151851741851636,884.0,
three_cluster,12,score,minority_welfare,primary,100,-0.00034815897490980517,0.010710164645208197,-0.0024732879992401683,0.001776970049420558,0.579872956766072,-0.032507341058064305,2364.0,1.0
three_cluster,12,score,total_welfare,primary,100,-0.0036948207936247433,0.008936891595184786,-0.005468093973390326,-0.0019215476138591603,0.0007343172138437582,-0.41343466621163,1543.0,0.003671586069218791
three_cluster,12,score,loser_welfare,exploratory,100,0.046737746384270695,0.014226787863505494,0.043914843019731545,0.049560649748809846,3.896559845095909e-18,3.285193174501617,0.0,
three_cluster,12,score,gap,exploratory,100,-0.08267612934035981,0.03392389079817793,-0.08940736525891092,-0.0759448934218087,3.896559845095909e-18,-2.437106339960285,0.0,
three_cluster,12,score,loser_share,exploratory,100,0.37449999999999994,0.04815798915228832,0.36494441015697143,0.38405558984302846,3.8855838596547814e-18,7.776487486130946,0.0,
three_cluster,12,score,majority_welfare,exploratory,100,0.002727856617633282,0.0663325948801902,-0.010433969302765496,0.01588968253803206,0.6474574389756316,0.041123924407907325,2392.0,
three_cluster,12,score,min_utility,exploratory,100,0.022896723702806317,0.022733017666844255,0.01838599980127973,0.027407447604332905,9.518928078849154e-14,1.0072012452706982,359.0,
three_cluster,12,score,p10_utility,exploratory,100,0.028341769118013827,0.022356057372898374,0.02390584231701948,0.03277769591900817,6.118237096853962e-16,1.267744515290597,173.0,
three_cluster,12,score,gini_utility,exploratory,100,-0.06502529521470095,0.0483011383274395,-0.07460928895972353,-0.055441301469678364,1.5579198910001613e-16,-1.3462476758598583,125.0,
three_cluster,12,score,supporter_welfare,exploratory,100,-0.035938382956089115,0.028040794293329646,-0.041502284893366354,-0.030374481018811877,1.631012778441796e-15,-1.2816463963233078,208.0,
three_cluster,12,score,lambda_winner,exploratory,100,-0.007954458683814704,0.2575379909232374,-0.05905558341055436,0.043146666042924955,0.7575370686032065,-0.0308865447590823,2015.0,
three_cluster,12,latent_match,minority_welfare,primary,100,-0.0005980169156459051,0.011412611171023128,-0.0028625265703867654,0.0016664927390949555,0.5822288568473547,-0.052399657421457,2365.0,1.0
three_cluster,12,latent_match,total_welfare,primary,100,-0.004308325532153931,0.008830036703669965,-0.006060396383209151,-0.0025562546810987113,3.177281735310636e-05,-0.4879170581888173,1315.0,0.00019063690411863816
three_cluster,12,latent_match,loser_welfare,exploratory,100,0.04686045380719268,0.0137969963725054,0.04412283039886253,0.049598077215522826,3.896559845095909e-18,3.3964243043925126,0.0,
three_cluster,12,latent_match,gap,exploratory,100,-0.08579510874402066,0.0300077724053419,-0.09174930181262331,-0.07984091567541801,3.896559845095909e-18,-2.8590962229754733,0.0,
three_cluster,12,latent_match,loser_share,exploratory,100,0.3813249999999999,0.0440907795739012,0.37257643277608044,0.3900735672239194,3.888215420091603e-18,8.648633652776665,0.0,
three_cluster,12,latent_match,majority_welfare,exploratory,100,-0.000410197614744863,0.06856351806654822,-0.01401468709554952,0.013194291866059792,0.9342333768907125,-0.005982738726252676,2501.0,
three_cluster,12,latent_match,min_utility,exploratory,100,0.02354128068612471,0.022528233990267675,0.019071190308845267,0.028011371063404154,2.4176619990204415e-14,1.044967869931335,307.0,
three_cluster,12,latent_match,p10_utility,exploratory,100,0.030068635820767485,0.020788342382002025,0.025943777685792407,0.03419349395574256,4.7408945782600864e-17,1.4464181543786812,84.0,
three_cluster,12,latent_match,gini_utility,exploratory,100,-0.06888622667794049,0.044661976191029865,-0.07774813170289953,-0.060024321652981445,1.7415252083634357e-17,-1.5423909229474702,50.0,
three_cluster,12,latent_match,supporter_welfare,exploratory,100,-0.038934654936827996,0.025103417572105415,-0.043915717605760386,-0.033953592267895606,5.486894326681338e-17,-1.5509702941838353,89.0,
three_cluster,12,latent_match,lambda_winner,exploratory,100,0.01222664883824817,0.26318015186407073,-0.039994003026729515,0.06444730070322585,0.7523759403334065,0.04645733635932805,2195.0,
rural_town,6,individual,minority_welfare,primary,100,0.025374366468438228,0.046719135443996154,0.01610427641729433,0.03464445651958213,0.00653382133312757,0.5431257712132829,1734.0,0.00653382133312757
rural_town,6,individual,total_welfare,primary,100,-0.012155657463742022,0.022165041944320528,-0.0165536826595965,-0.007757632267887547,0.0001759815341563482,-0.548415721218914,1434.0,0.0004060074828871758
rural_town,6,individual,loser_welfare,exploratory,100,0.07104894270169483,0.02648766520703537,0.0657932152705203,0.07630467013286936,3.896559845095909e-18,2.6823407101515153,0.0,
rural_town,6,individual,gap,exploratory,100,-0.08119463966193727,0.046224823060791884,-0.09036664741206787,-0.07202263191180666,3.896559845095909e-18,-1.7565159644885033,0.0,
rural_town,6,individual,loser_share,exploratory,100,0.34037500000000004,0.09341809935916481,0.3218388223666561,0.35891117763334396,3.89040967760029e-18,3.6435658864280613,0.0,
rural_town,6,individual,majority_welfare,exploratory,100,-0.028239953434676415,0.05109319810180352,-0.038377952413112565,-0.018101954456240264,0.0004246305204150303,-0.5527145389961327,1500.0,
rural_town,6,individual,min_utility,exploratory,100,0.010438495140623987,0.024373796570744666,0.005602205107604941,0.015274785173643033,0.05725047216196592,0.42826709865762497,1972.0,
rural_town,6,individual,p10_utility,exploratory,100,0.009757659385672204,0.02324182494997562,0.005145977080517628,0.014369341690826782,0.13207069537634405,0.4198318938669418,2087.0,
rural_town,6,individual,gini_utility,exploratory,100,-0.02061307068280544,0.04784022276183079,-0.030105608779974945,-0.01112053258563594,0.03302646611305504,-0.4308732169878509,1905.0,
rural_town,6,individual,supporter_welfare,exploratory,100,-0.010145696960242425,0.038563632385403446,-0.017797558269628873,-0.0024938356508559783,0.09071161614888014,-0.2630897644404117,2033.0,
rural_town,6,individual,lambda_winner,exploratory,100,0.009233704551693972,0.1238261904354254,-0.015336098059539926,0.03380350716292787,0.5123610631887398,0.07456988315011832,275.0,
rural_town,6,score,minority_welfare,primary,100,0.008667163212015527,0.019929878079324354,0.004712643019210934,0.01262168340482012,0.0001353358276290586,0.43488290181800016,1415.0,0.0004060074828871758
rural_town,6,score,total_welfare,primary,100,-0.00670146109698117,0.014317259050657172,-0.009542315907837972,-0.003860606286124368,2.275203620036337e-05,-0.4680687185494188,1293.0,9.100814480145348e-05
rural_town,6,score,loser_welfare,exploratory,100,0.08500746370194578,0.021802758656149206,0.0806813233702579,0.08933360403363366,3.896559845095909e-18,3.898931554607217,0.0,
rural_town,6,score,gap,exploratory,100,-0.10214452437626673,0.04741422825871887,-0.1115525359220005,-0.09273651283053296,4.2663227307182344e-18,-2.154301105965669,3.0,
rural_town,6,score,loser_share,exploratory,100,0.3933499999999999,0.1280073683958715,0.3679505609700944,0.41874943902990547,3.892385512934327e-18,3.072869983417972,0.0,
rural_town,6,score,majority_welfare,exploratory,100,-0.013288014372265476,0.027740849896366913,-0.01879240083384403,-0.007783627910686922,8.899585400595616e-06,-0.47900530884620607,1233.0,
rural_town,6,score,min_utility,exploratory,100,0.00912937713553321,0.019134534766711002,0.005332670311050449,0.012926083960015973,3.286457611253677e-06,0.4771151871126701,1172.0,
rural_town,6,score,p10_utility,exploratory,100,0.008316324220013589,0.018201750752307094,0.004704701980885732,0.011927946459141445,1.9815366734152885e-05,0.45689693992537966,1284.0,
rural_town,6,score,gini_utility,exploratory,100,-0.018551430835445692,0.041979539440016415,-0.026881082213112806,-0.010221779457778577,0.00023100689423620604,-0.44191601630011684,1454.0,
rural_town,6,score,supporter_welfare,exploratory,100,-0.017137060674320952,0.03760550036046854,-0.024598807803134032,-0.009675313545507873,6.275353012557241e-05,-0.4557062267501614,1361.0,
rural_town,6,score,lambda_winner,exploratory,100,0.022440836353183932,0.2020208898443866,-0.01764449106719649,0.06252616377356435,0.21943202142161589,0.11108176174488561,302.0,
rural_town,6,latent_match,minority_welfare,primary,100,0.01609275416665886,0.026082542120222645,0.010917411945117611,0.02126809638820011,4.4045347744048177e-08,0.6169933165441579,933.0,2.2022673872024088e-07
rural_town,6,latent_match,total_welfare,primary,100,-0.010459587288777274,0.015868304489649706,-0.013608203164907054,-0.007310971412647494,3.707823128564634e-09,-0.6591496461137147,810.0,2.2246938771387804e-08
rural_town,6,latent_match,loser_welfare,exploratory,100,0.08496060178665915,0.02159703544756289,0.08067528140275244,0.08924592217056586,3.896559845095909e-18,3.933901113092191,0.0,
rural_town,6,latent_match,gap,exploratory,100,-0.11225905740303971,0.04851335272151543,-0.12188515908787191,-0.1026329557182075,4.2663227307182344e-18,-2.3139826688014775,3.0,
rural_town,6,latent_match,loser_share,exploratory,100,0.4141499999999999,0.134693451056745,0.387423897114553,0.4408761028854468,3.892385512934327e-18,3.0747597359096748,0.0,
rural_town,6,latent_match,majority_welfare,exploratory,100,-0.021839162198249905,0.03243275772182386,-0.02827452496408372,-0.015403799432416088,1.1839921708264652e-09,-0.673367414068352,756.0,
rural_town,6,latent_match,min_utility,exploratory,100,0.014370410006335392,0.02360474184614699,0.00968671711544078,0.019054102897230005,9.35634467395059e-09,0.6087933560129605,855.0,
rural_town,6,latent_match,p10_utility,exploratory,100,0.014830145844930016,0.02335039278786824,0.010196921325341078,0.019463370364518954,7.032818332192006e-09,0.6351133353369138,841.0,
rural_town,6,latent_match,gini_utility,exploratory,100,-0.032023482517930676,0.0503101665388415,-0.042006111046281186,-0.02204085398958017,6.11649580871073e-08,-0.6365210994324028,950.0,
rural_town,6,latent_match,supporter_welfare,exploratory,100,-0.027298455616380567,0.03978529620162881,-0.03519272153109643,-0.019404189701664708,5.274386430525612e-09,-0.6861443352849279,827.0,
rural_town,6,latent_match,lambda_winner,exploratory,100,0.03508074270646496,0.22985760525004975,-0.01052799297235582,0.08068947838528574,0.0543065032619265,0.15261945615548594,519.0,
rural_town,8,individual,minority_welfare,primary,100,0.037198610154301676,0.0574860780481702,0.02579212509996176,0.04860509520864159,1.183662373774407e-06,0.647089024287433,1112.0,2.4169208404739983e-06
rural_town,8,individual,total_welfare,primary,100,-0.016353208510656712,0.025452531383671605,-0.02140354293388336,-0.011302874087430064,8.056402801579995e-07,-0.6424983143777864,1090.0,2.4169208404739983e-06
rural_town,8,individual,loser_welfare,exploratory,100,0.0730792850078923,0.03163597478896759,0.0668020212622693,0.0793565487535153,4.531861061109546e-18,2.3100057923101276,5.0,
rural_town,8,individual,gap,exploratory,100,-0.08267997239013701,0.042880379112336275,-0.09118836990265199,-0.07417157487762203,5.596247901468035e-18,-1.9281539506340506,12.0,
rural_town,8,individual,loser_share,exploratory,100,0.41025000000000006,0.058992487965533684,0.3985446105362531,0.421955389463747,3.8868994287609845e-18,6.954275267042277,0.0,
rural_town,8,individual,majority_welfare,exploratory,100,-0.03930398793849603,0.060435505443669164,-0.05129570337639819,-0.027312272500593874,1.4072876623452076e-06,-0.6503459787414297,1122.0,
rural_town,8,individual,min_utility,exploratory,100,0.010139212442803278,0.02007454154930786,0.006155987879057026,0.01412243700654953,0.00010076375400562272,0.5050781567239757,1394.0,
rural_town,8,individual,p10_utility,exploratory,100,0.007803105891395174,0.01882989066798898,0.004066847065400912,0.011539364717389436,0.0013855612488474557,0.4143999574389744,1595.0,
rural_town,8,individual,gini_utility,exploratory,100,-0.015872102693830267,0.04030297525835436,-0.023869087364529737,-0.007875118023130798,0.003248321221764568,-0.39381962726288194,1669.0,
rural_town,8,individual,supporter_welfare,exploratory,100,-0.009600687382244706,0.03607008686934981,-0.01675777516338056,-0.002443599601108853,0.01491922177284782,-0.26616757029223553,1817.0,
rural_town,8,individual,lambda_winner,exploratory,100,0.012973348238418283,0.18704713545417914,-0.024140861452968024,0.050087557929804585,0.3979731298918886,0.06935871114474436,403.0,
rural_town,8,score,minority_welfare,primary,100,0.009188172504668645,0.02063150568178597,0.005094434173613525,0.013281910835723765,2.8452552566935946e-07,0.4453466773770275,1032.0,1.1381021026774378e-06
rural_town,8,score,total_welfare,primary,100,-0.005834300435659635,0.012156129756083092,-0.008246340308430048,-0.0034222605628892217,1.1235299519290757e-06,-0.47994719970310223,1109.0,2.4169208404739983e-06
rural_town,8,score,loser_welfare,exploratory,100,0.09351052294374691,0.015757136889663025,0.09038396513125321,0.09663708075624061,3.896559845095909e-18,5.934486931130969,0.0,
rural_town,8,score,gap,exploratory,100,-0.11151396446249269,0.03972840338953551,-0.11939694160899066,-0.10363098731599472,3.896559845095909e-18,-2.8069077775188305,0.0,
rural_town,8,score,loser_share,exploratory,100,0.47092500000000004,0.09055570234542235,0.4529567840343399,0.48889321596566016,3.889751277126288e-18,5.200390343212943,0.0,
rural_town,8,score,majority_welfare,exploratory,100,-0.01227250312437176,0.02525140725863565,-0.017282930157771475,-0.007262076090972044,1.2126284110596416e-07,-0.48601264074796163,986.0,
rural_town,8,score,min_utility,exploratory,100,0.008646970878278815,0.018222947069594143,0.005031142829943741,0.012262798926613888,1.4302449034926375e-05,0.47451001450290653,1263.0,
rural_town,8,score,p10_utility,exploratory,100,0.00835159343296258,0.016490093535869704,0.005079601120250753,0.011623585745674406,8.628249618279228e-08,0.5064612529210926,968.0,
rural_town,8,score,gini_utility,exploratory,100,-0.017374180749436495,0.03459349486192985,-0.024238280641402377,-0.010510080857470612,2.793709017473488e-07,-0.5022383780181975,1031.0,
rural_town,8,score,supporter_welfare,exploratory,100,-0.018003441518745795,0.035012110101040106,-0.024950603756075176,-0.011056279281416413,6.044250133396019e-06,-0.5142061265884962,1209.0,
rural_town,8,score,lambda_winner,exploratory,100,0.004138634205690823,0.19185904583933672,-0.033930362901269925,0.04220763131265157,0.8206015978357238,0.021571222704591823,413.0,
rural_town,8,latent_match,minority_welfare,primary,100,0.014375308601650894,0.023006159125381193,0.009810387508903302,0.018940229694398486,3.7070625821242335e-11,0.6248460911405048,601.0,2.22423754927454e-10
rural_town,8,latent_match,total_welfare,primary,100,-0.009285979034210995,0.013295451705347482,-0.011924085099485896,-0.006647872968936094,7.577925384685866e-11,-0.6984327603157806,632.0,3.7889626923429326e-10
rural_town,8,latent_match,loser_welfare,exploratory,100,0.09308897597019533,0.016344758287100917,0.08984582132391052,0.09633213061648015,3.896559845095909e-18,5.6953412424373395,0.0,
rural_town,8,latent_match,gap,exploratory,100,-0.12230075637312593,0.038329043090437796,-0.12990607007693922,-0.11469544266931264,3.896559845095909e-18,-3.190811627740248,0.0,
rural_town,8,latent_match,loser_share,exploratory,100,0.48754999999999993,0.09852701777849177,0.468000102113466,0.5070998978865339,3.890190199038486e-18,4.94838888857987,0.0,
rural_town,8,latent_match,majority_welfare,exploratory,100,-0.019426530878151816,0.02719995487224607,-0.024823592032141437,-0.014029469724162195,2.3129702605871595e-12,-0.7142118790047701,485.0,
rural_town,8,latent_match,min_utility,exploratory,100,0.013914373620114474,0.019586677050939312,0.01002795195714223,0.01780079528308672,7.406430736393852e-11,0.7103999103026609,631.0,
rural_town,8,latent_match,p10_utility,exploratory,100,0.013170477088915042,0.018046490546209756,0.009589661843071699,0.016751292334758385,8.178235207822125e-12,0.7298082170154236,537.0,
rural_town,8,latent_match,gini_utility,exploratory,100,-0.027894586249242986,0.03756509005980262,-0.035348315097696065,-0.020440857400789908,2.551792303883156e-12,-0.7425667342960061,489.0,
rural_town,8,latent_match,supporter_welfare,exploratory,100,-0.029211780402930602,0.03347515684253263,-0.03585397776932733,-0.02256958303653387,2.680110604427065e-12,-0.8726405835928721,491.0,
rural_town,8,latent_match,lambda_winner,exploratory,100,0.0023921012808587527,0.23303705362572555,-0.043847505934333016,0.04863170849605052,0.9475291281525762,0.010264896691925401,847.0,
rural_town,12,individual,minority_welfare,primary,100,0.03386349770467179,0.06044998713670545,0.021868908784688612,0.04585808662465497,0.00026071210002751277,0.5601903211011563,1463.0,0.0003980237853969073
rural_town,12,individual,total_welfare,primary,100,-0.015890721006775337,0.027562781711530145,-0.02135977487726476,-0.010421667136285917,0.00019901189269845365,-0.5765282028891838,1443.0,0.0003980237853969073
rural_town,12,individual,loser_welfare,exploratory,100,0.08074408515156362,0.03388577883225401,0.07402041147389696,0.08746775882923027,6.504110965076778e-18,2.3828310262920023,17.0,
rural_town,12,individual,gap,exploratory,100,-0.08360822480633492,0.04315585460744887,-0.0921712826335648,-0.07504516697910504,3.861843481183515e-17,-1.9373553267997112,77.0,
rural_town,12,individual,loser_share,exploratory,100,0.4739749999999999,0.06285816063635538,0.46150257721198007,0.4864474227880198,3.878793474014127e-18,7.540389270090512,0.0,
rural_town,12,individual,majority_welfare,exploratory,100,-0.03721395759739552,0.06450523111508051,-0.05001319490184976,-0.024414720292941283,0.00018087164966483978,-0.5769137937201401,1436.0,
rural_town,12,individual,min_utility,exploratory,100,0.008203706865970701,0.024455223690105665,0.0033512599258961615,0.013056153806045242,0.010628687688281067,0.33545826322945627,1782.0,
rural_town,12,individual,p10_utility,exploratory,100,0.004572843896812398,0.019832425170126268,0.0006376604754490299,0.008508027318175765,0.037194304323534086,0.23057411575163825,1919.0,
rural_town,12,individual,gini_utility,exploratory,100,-0.010198170135163064,0.04325741747695602,-0.018781380239125733,-0.0016149600312003933,0.05082332653297752,-0.23575540866709868,1957.0,
rural_town,12,individual,supporter_welfare,exploratory,100,-0.0028641396547713204,0.038846389234170935,-0.010572106057407927,0.004843826747865287,0.39573316385218726,-0.0737298809808532,2278.0,
rural_town,12,individual,lambda_winner,exploratory,100,0.003256927403579276,0.21015230004293525,-0.038441848212427444,0.04495570301958599,0.9134606110840675,0.015497938413778332,464.0,
rural_town,12,score,minority_welfare,primary,100,0.01041086652283434,0.014822609507679295,0.007469739217646014,0.013351993828022666,5.196491457758375e-10,0.702363947282068,718.0,2.5982457288791872e-09
rural_town,12,score,total_welfare,primary,100,-0.005504660714649894,0.011172350693121095,-0.007721497478085808,-0.00328782395121398,1.45278746053288e-05,-0.4927038960600438,1264.0,4.35836238159864e-05
rural_town,12,score,loser_welfare,exploratory,100,0.10076427090892767,0.017023549628349118,0.09738642933405338,0.10414211248380197,3.896559845095909e-18,5.919110473947579,0.0,
rural_town,12,score,gap,exploratory,100,-0.11953467285712235,0.03699920512093694,-0.12687611785674097,-0.11219322785750374,3.896559845095909e-18,-3.23073624058698,0.0,
rural_town,12,score,loser_share,exploratory,100,0.527625,0.08099006595149977,0.5115548138228933,0.5436951861771068,3.8868994287609845e-18,6.514687866978203,0.0,
rural_town,12,score,majority_welfare,exploratory,100,-0.01232560095928599,0.020259403278798566,-0.016345506100767744,-0.008305695817804234,8.962418464486109e-08,-0.608389141065409,970.0,
rural_town,12,score,min_utility,exploratory,100,0.00949444610338309,0.017071703991533,0.006107049658136562,0.012881842548629618,1.666630638361549e-07,0.55615105018761,1003.0,
rural_town,12,score,p10_utility,exploratory,100,0.009881784069410853,0.014413354458534923,0.007021861844825987,0.012741706293995719,2.051135407338735e-10,0.6855991849669191,676.0,
rural_town,12,score,gini_utility,exploratory,100,-0.021317587831354085,0.031672806033356746,-0.027602159694923585,-0.015033015967784584,1.3192638441071741e-08,-0.6730564954965819,872.0,
rural_town,12,score,supporter_welfare,exploratory,100,-0.018770401948194664,0.0326262233292318,-0.02524415248780526,-0.012296651408584068,1.359538556883011e-06,-0.575316418292801,1120.0,
rural_town,12,score,lambda_winner,exploratory,100,-0.015439126997414943,0.2183410085660224,-0.058762720039732624,0.027884466044902734,0.6396530018516378,-0.07071107300828662,589.0,
rural_town,12,latent_match,minority_welfare,primary,100,0.01618875782360075,0.020549041199588,0.012111382234893732,0.02026613341230777,2.0689769896103186e-13,0.7878108601935807,389.0,1.2413861937661913e-12
rural_town,12,latent_match,total_welfare,primary,100,-0.00941333116697373,0.013575758447610825,-0.01210705617121292,-0.006719606162734541,1.4664276274759544e-09,-0.6933926530366609,766.0,5.8657105099038175e-09
rural_town,12,latent_match,loser_welfare,exploratory,100,0.09949904851019778,0.018293466351423867,0.09586922790642069,0.10312886911397487,3.896559845095909e-18,5.4390483792839674,0.0,
rural_town,12,latent_match,gap,exploratory,100,-0.12857213409703702,0.03454278212913785,-0.1354261714825962,-0.12171809671147786,3.896559845095909e-18,-3.7221128748799495,0.0,
rural_town,12,latent_match,loser_share,exploratory,100,0.5496500000000001,0.07748657426883183,0.5342749825815425,0.5650250174184577,3.8868994287609845e-18,7.093486906429042,0.0,
rural_town,12,latent_match,majority_welfare,exploratory,100,-0.02038565502007707,0.025900680914601407,-0.02552491203291536,-0.01524639800723878,5.300777684835876e-12,-0.7870702352301764,519.0,
rural_town,12,latent_match,min_utility,exploratory,100,0.013733228150825703,0.022322929557301963,0.0093038746271589,0.018162581674492508,2.496364240761498e-08,0.6152072520577158,904.0,
rural_town,12,latent_match,p10_utility,exploratory,100,0.01474845489763819,0.0187283299383318,0.011032347923784054,0.018464561871492327,3.821363693413033e-13,0.7874943973222147,413.0,
rural_town,12,latent_match,gini_utility,exploratory,100,-0.03297979249240635,0.03775697077685534,-0.04047159463800529,-0.025487990346807418,3.821363693413033e-13,-0.8734755944092488,413.0,
rural_town,12,latent_match,supporter_welfare,exploratory,100,-0.029073085586839246,0.03305191748841754,-0.03563130308313461,-0.022514868090543882,8.178235207822125e-12,-0.8796187270232474,537.0,
rural_town,12,latent_match,lambda_winner,exploratory,100,-0.002009060852935651,0.2774107660427954,-0.05705337530640448,0.053035253600533176,0.9141333682123093,-0.007242187754983231,1056.0,
