run_id,cell_id,condition,family,inheritance_mode,seed,fidelity,penalty,expected_penalty_per_defection,extinct,final_population,total_agents,warmstart_applied,warmstart_skipped,population_late,mean_generation_end,drift_per_100_ticks,opportunities,rate,rate_cue0,rate_cue1,rate_m0,rate_m1,delta_cue,delta_true,realised_enforcement,eval_heldout_rate_cue0,eval_heldout_rate_cue1,eval_heldout_delta_cue,eval_heldout_opportunities,eval_train_rate_cue0,eval_train_rate_cue1,eval_train_delta_cue,eval_train_opportunities
C3_f0.5__lamarckian__s7,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,7,0.5,6.0,3.0,0,50,539,519,0,43.0,4.96969696969697,0.0007468110885823824,13776.0,0.10293263646922184,0.14298258451631787,0.06351721158000864,0.11911277545729512,0.08649202400117079,0.07946537293630923,0.032620751456124336,0.41678420310296194,0.09550561797752809,0.05357142857142857,0.04193418940609952,346.0,0.07627829002514669,0.03643724696356275,0.03984104306158394,2428.0
C3_f0.5__lamarckian__s8,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,8,0.5,6.0,3.0,0,50,509,489,0,50.0,3.74,-0.00224644935069958,18317.0,0.0751214718567451,0.10466030320044918,0.04717382065448364,0.0857738164139368,0.0656127299028725,0.05748648254596554,0.02016108651106431,0.46148255813953487,0.06345177664974619,0.05898876404494382,0.00446301260480237,750.0,0.07503506311360449,0.03604607952434039,0.038988983589264094,5543.0
C3_f0.5__lamarckian__s9,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,9,0.5,6.0,3.0,0,50,482,462,0,50.0,4.32,-0.0006088748005012269,14590.0,0.09246058944482523,0.12494983277591973,0.05832747716092762,0.10228966264733776,0.08239700374531835,0.06662235561499211,0.01989265890201941,0.44032616753150483,0.2962962962962963,0.10218978102189781,0.19410651527439848,245.0,0.082687338501292,0.031835205992509365,0.05085213250878263,5379.0
C3_f0.5__lamarckian__s10,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,10,0.5,6.0,3.0,0,50,471,451,0,48.13333333333333,3.954545454545455,-0.00019230503034838313,14988.0,0.0878702962369896,0.12177707259024197,0.05333333333333334,0.10068928233545074,0.07537224930820925,0.06844373925690864,0.02531703302724149,0.43432042520880787,0.1925133689839572,0.09322033898305085,0.09929303000090636,305.0,0.09770114942528736,0.03902439024390244,0.05867675918138492,2448.0
C3_f0.5__lamarckian__s11,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,11,0.5,6.0,3.0,0,50,517,497,0,48.4,5.104166666666667,-0.00011589123733575446,14004.0,0.08733219080262782,0.11217183770883055,0.061618950733904956,0.09486545853926415,0.07916666666666666,0.05055288697492559,0.015698791872597484,0.4349959116925593,0.2661290322580645,0.22012578616352202,0.04600324609454248,283.0,0.0482791586998088,0.04428904428904429,0.003990114410764509,4237.0
C3_f0.5__lamarckian__s12,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,12,0.5,6.0,3.0,0,50,494,474,0,42.8,4.631578947368421,0.002984411035517216,11410.0,0.11647677475898335,0.17158176943699732,0.06345657781599312,0.1427255985267035,0.09264214046822743,0.1081251916210042,0.05008345805847607,0.41685477802859294,0.43283582089552236,0.18333333333333332,0.24950248756218904,127.0,0.11741682974559686,0.04612159329140461,0.07129523645419225,1976.0
C3_f0.5__lamarckian__s13,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,13,0.5,6.0,3.0,0,50,553,533,0,43.266666666666666,6.659090909090909,0.00031961070623605993,15619.0,0.09014661630065945,0.12934287573194536,0.05218048903453491,0.10609299839657937,0.07547633681622619,0.07716238669741045,0.030616661580353186,0.43607954545454547,0.18518518518518517,0.17272727272727273,0.012457912457912446,245.0,0.08653220559531555,0.03343283582089552,0.05309936977442003,3212.0
C3_f0.5__lamarckian__s14,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,14,0.5,6.0,3.0,0,50,493,473,0,50.0,4.0,-0.00031365816175770535,13887.0,0.08633974220493987,0.12052488945942091,0.05148342059336824,0.10251929517984563,0.07051282051282051,0.06904146886605267,0.03200647466702512,0.41284403669724773,0.29838709677419356,0.20754716981132076,0.0908399269628728,230.0,0.07397260273972603,0.042821158690176324,0.031151444049549705,3048.0
C3_f0.5__lamarckian__s15,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,15,0.5,6.0,3.0,0,50,480,460,0,46.266666666666666,5.230769230769231,0.0001069894973661896,13575.0,0.10806629834254143,0.1618849412814033,0.055198598130841124,0.13510670273519687,0.08206906516399365,0.10668634315056216,0.05303763757120322,0.38718473074301296,0.11262798634812286,0.022813688212927757,0.0898142981351951,556.0,0.06597938144329897,0.029379157427937917,0.03660022401536105,3744.0
C3_f0.5__lamarckian__s16,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,16,0.5,6.0,3.0,0,50,465,445,0,50.0,3.52,0.000619739811050116,16763.0,0.08202589035375529,0.11560482397368742,0.04980126256722001,0.100289053663441,0.0655235066999773,0.0658035614064674,0.034765546963463706,0.41963636363636364,0.17415730337078653,0.09595959595959595,0.07819770741119057,376.0,0.09784172661870504,0.0357653791130186,0.062076347505686434,4182.0
C3_f0.5__lamarckian__s17,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,17,0.5,6.0,3.0,0,50,493,473,0,45.53333333333333,5.222222222222222,0.0005828088183138544,13788.0,0.0936321438932405,0.12487130460361819,0.0632422378022607,0.10577667647514326,0.08293547947074069,0.06162906680135749,0.02284119700440257,0.47095274980635166,0.2866666666666667,0.14814814814814814,0.13851851851851854,285.0,0.13236814891416754,0.05675954592363261,0.07560860299053493,1936.0
C3_f0.5__lamarckian__s18,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,18,0.5,6.0,3.0,0,50,568,548,0,49.0,4.98,-0.002992404061728358,15558.0,0.0860650469211981,0.11555033294163729,0.05747562982656033,0.09711286089238845,0.07545981355505164,0.05807470311507696,0.021653047337336806,0.44734876773711724,0.1144578313253012,0.03428571428571429,0.0801721170395869,682.0,0.11197732104890148,0.03713706954760297,0.07484025150129851,2892.0
C3_f0.5__lamarckian__s19,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,19,0.5,6.0,3.0,0,50,536,516,0,43.86666666666667,4.26,-0.000882554978361401,14167.0,0.09183313333803911,0.12852664576802508,0.05581200167855644,0.10086048808012414,0.08279174908166148,0.07271464408946865,0.01806873899846266,0.4504227517294389,0.6212121212121212,0.15873015873015872,0.4624819624819625,129.0,0.07434491163924437,0.04288816503800217,0.031456746601242196,3483.0
C3_f0.5__lamarckian__s20,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,20,0.5,6.0,3.0,0,50,560,540,0,45.93333333333333,5.32,-0.0015670768761416565,12787.0,0.09900680378509423,0.13356879113822442,0.06617871302226289,0.11533505154639176,0.08359933120535036,0.06739007811596154,0.0317357203410414,0.4344391785150079,0.19658119658119658,0.13425925925925927,0.062321937321937304,450.0,0.10507246376811594,0.04526987811955891,0.059802585648557026,3379.0
C3_f0.5__lamarckian__s21,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,21,0.5,6.0,3.0,0,50,510,490,0,48.6,4.0638297872340425,0.0010704070264116582,15360.0,0.09388020833333334,0.1311933937133724,0.058201732042791644,0.11017628205128205,0.07837906504065041,0.07299166167058077,0.03179721701063164,0.427877947295423,0.15789473684210525,0.0859375,0.07195723684210525,223.0,0.08517156862745098,0.03598014888337469,0.049191419744076294,3244.0
C3_f0.5__lamarckian__s22,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,22,0.5,6.0,3.0,0,50,523,503,0,50.0,3.9,-0.0003009290725312487,15523.0,0.08664562262449269,0.12389945132065841,0.04865990111891751,0.09483705602343465,0.07748976807639836,0.07523955020174089,0.017347287947036286,0.42230483271375463,0.1569767441860465,0.17177914110429449,-0.014802396918247973,335.0,0.098922624877571,0.051969823973176864,0.04695280090439414,2214.0
C3_f0.5__lamarckian__s23,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,23,0.5,6.0,3.0,0,50,510,490,0,50.0,3.76,-0.0016645834795006448,17628.0,0.07556160653505786,0.09923750995789234,0.05203031331297365,0.08568142610695802,0.06571140714205755,0.04720719664491869,0.01997001896490047,0.44069069069069067,0.12972972972972974,0.07111111111111111,0.058618618618618626,410.0,0.06640876853642812,0.0391304347826087,0.02727833375381942,3161.0
C3_f0.5__lamarckian__s24,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,24,0.5,6.0,3.0,0,50,513,493,0,48.4,4.183673469387755,0.0009297426203243084,14313.0,0.09047718856983163,0.12536241888720143,0.054738330975954735,0.10529179703441709,0.07483481758115484,0.07062408791124669,0.030456979453262242,0.4023166023166023,0.20676691729323307,0.0648854961832061,0.14188142111002697,528.0,0.10146500271296799,0.03483941208492107,0.06662559062804692,3680.0
C3_f0.5__lamarckian__s25,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,25,0.5,6.0,3.0,0,50,529,509,0,48.13333333333333,5.78,-0.001844338868381437,13610.0,0.09375459221160912,0.13355145746579417,0.054893987801336044,0.11137724550898204,0.07676767676767676,0.07865746966445812,0.034609568741305274,0.4169278996865204,0.22842639593908629,0.061488673139158574,0.16693772279992772,506.0,0.10643776824034334,0.03761533002129169,0.06882243821905165,2574.0
C3_f0.5__lamarckian__s26,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,26,0.5,6.0,3.0,0,50,458,438,0,50.0,3.62,0.0004756541843435358,14510.0,0.0912474155754652,0.12690774095971402,0.055409700151996685,0.10651784483946534,0.07596856473183511,0.07149804080771734,0.030549280107630236,0.4161631419939577,0.07260726072607261,0.08974358974358974,-0.017136329017517132,615.0,0.08668341708542714,0.05506736965436438,0.031616047431062756,3299.0
C3_f0.5__lamarckian__s27,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,27,0.5,6.0,3.0,0,50,550,530,0,41.06666666666667,5.4523809523809526,0.0013557789737840534,11932.0,0.11867247737177339,0.16001308900523561,0.07525773195876288,0.13162645658952896,0.1051549922932009,0.08475535704647273,0.02647146429632806,0.4336158192090395,0.3829787234042553,0.09090909090909091,0.2920696324951644,124.0,0.07352062163777645,0.028402366863905324,0.04511825477387113,3363.0
C3_f0.5__lamarckian__s28,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,28,0.5,6.0,3.0,0,50,472,452,0,50.0,3.58,-0.0020185694054390903,18088.0,0.07325298540468819,0.09689620647458004,0.049895592922299156,0.0834649221745996,0.06343526350032531,0.047000613552280884,0.02002965867427428,0.44150943396226416,0.2356020942408377,0.06224066390041494,0.17336143034042276,432.0,0.07516339869281045,0.031051517290049402,0.04411188140276105,5894.0
C3_f0.5__lamarckian__s29,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,29,0.5,6.0,3.0,0,50,499,479,0,44.666666666666664,4.051282051282051,0.002179079133920981,13361.0,0.09834593219070428,0.1319745591211333,0.062238087847276115,0.11408925063149032,0.08035284683239775,0.06973647127385718,0.03373640379909257,0.3812785388127854,0.1592920353982301,0.03861003861003861,0.12068199678819147,485.0,0.08812729498164015,0.03810775295663601,0.050019542025004145,3156.0
C3_f0.5__lamarckian__s30,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,30,0.5,6.0,3.0,0,50,540,520,0,50.0,4.02,0.000296992079407767,13178.0,0.10145697374411898,0.15082122552116234,0.05579900671925212,0.1195244055068836,0.08443854995579134,0.09502221880191022,0.03508585555109227,0.42857142857142855,0.2303370786516854,0.06403940886699508,0.16629766978469032,381.0,0.08333333333333333,0.05605935696619951,0.02727397636713382,2389.0
C3_f0.7__baldwinian__s1,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,1,0.7,6.0,3.0,0,50,640,0,0,50.0,4.84,-0.002099024909321262,12752.0,0.1007685069008783,0.12925278219395867,0.07304240173320953,0.12239288601455134,0.08040201005025126,0.05621038046074914,0.04199087596430008,0.41089494163424123,0.06276150627615062,0.06349206349206349,-0.0007305572159128637,428.0,0.07272727272727272,0.0450381679389313,0.027689104788341426,2740.0
C3_f0.7__baldwinian__s2,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,2,0.7,6.0,3.0,0,50,615,0,0,50.0,4.38,-0.0023365091633881026,12225.0,0.09807770961145194,0.11868275187479622,0.07732720407158102,0.11058631921824104,0.08545603944124898,0.04135554780321521,0.02513027977699206,0.43369474562135113,0.08076009501187649,0.042042042042042045,0.038718052969834445,754.0,0.0636978579481398,0.03875968992248062,0.02493816802565918,3580.0
C3_f0.7__baldwinian__s3,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,3,0.7,6.0,3.0,0,50,645,0,0,46.266666666666666,6.390243902439025,0.000264820730081184,11568.0,0.11289764868603043,0.14172674520836998,0.08501955449753443,0.1297041834412743,0.09649871904355252,0.05670719071083555,0.033205464397721776,0.4326186830015314,0.06020066889632107,0.06534090909090909,-0.005140240194588017,651.0,0.06661379857256146,0.042899408284023666,0.023714390288537793,2613.0
C3_f0.7__baldwinian__s4,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,4,0.7,6.0,3.0,0,50,660,0,0,50.0,4.12,-0.0010863575710576383,12658.0,0.10143782588086586,0.12644787644787644,0.0773051847252406,0.1172778328377932,0.08691701998788613,0.04914269172263584,0.030360812849907062,0.4470404984423676,0.2222222222222222,0.11355311355311355,0.10866910866910866,453.0,0.07771664374140302,0.051417270929466054,0.02629937281193697,2971.0
C3_f0.7__baldwinian__s5,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,5,0.7,6.0,3.0,0,50,629,0,0,49.93333333333333,4.78,-0.0018449151970047803,11421.0,0.1123369232116277,0.14510549982704946,0.07873736478098954,0.1334470989761092,0.0900917101240784,0.06636813504605991,0.0433553888520308,0.39049103663289164,0.06521739130434782,0.09941520467836257,-0.03419781337401474,355.0,0.10946196660482375,0.0521669341894061,0.057295032415417654,2324.0
C3_f0.7__baldwinian__s6,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,6,0.7,6.0,3.0,0,50,618,0,0,47.8,4.58,-0.0003880273394917132,10830.0,0.11117266851338874,0.13570487483530963,0.08754758020663404,0.12755394309719306,0.09583407831217594,0.04815729462867559,0.03171986478501712,0.44518272425249167,0.17751479289940827,0.09580838323353294,0.08170640966587533,336.0,0.1198019801980198,0.06764705882352941,0.05215492137449039,2030.0
C3_f0.7__baldwinian__s7,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,7,0.7,6.0,3.0,0,50,664,0,0,43.8,5.421052631578948,-0.0008789647045943818,12286.0,0.10735796841933909,0.136926682289923,0.07937262357414449,0.1302286198137172,0.08619338661651779,0.05755405871577851,0.0440352331971994,0.41698256254738436,0.20967741935483872,0.20689655172413793,0.0027808676307007896,120.0,0.09006211180124224,0.04734411085450346,0.04271800094673878,1832.0
C3_f0.7__baldwinian__s8,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,8,0.7,6.0,3.0,0,50,719,0,0,49.53333333333333,5.3125,-0.001412264042832217,13336.0,0.10310437912417517,0.1251903746573256,0.08168389955686854,0.12019009658132761,0.08674592690444738,0.04350647510045706,0.03344416967688023,0.4298181818181818,0.01910828025477707,0.0364963503649635,-0.01738807011018643,294.0,0.048365122615803814,0.026869158878504672,0.021495963737299142,3180.0
C3_f0.7__baldwinian__s9,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,9,0.7,6.0,3.0,0,50,584,0,0,50.0,4.22,-0.0034585391215046363,12337.0,0.10099700089162682,0.12826370757180156,0.0740860041874698,0.12336911643270025,0.07943330149633875,0.054177703384331755,0.043935814936361506,0.40048154093097915,0.07407407407407407,0.032490974729241874,0.041583099344832196,547.0,0.08045977011494253,0.031534263189812006,0.04892550692513052,3041.0
C3_f0.7__baldwinian__s10,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,10,0.7,6.0,3.0,0,50,570,0,0,50.0,3.86,-0.0003937074361052369,12381.0,0.09845731362571683,0.1258649093904448,0.07209633972429091,0.11604489930670188,0.08160683219990511,0.0537685696661539,0.03443806710679677,0.42329778506972926,0.12394366197183099,0.06134969325153374,0.06259396872029724,681.0,0.06930209858467545,0.02614659237033862,0.043155506214336836,4382.0
C3_f0.7__baldwinian__s11,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,11,0.7,6.0,3.0,0,50,643,0,0,49.46666666666667,5.56,0.0014728563229972908,10350.0,0.10531400966183575,0.127435697583788,0.08355691835952472,0.12445844820795589,0.08687405159332322,0.04387877922426328,0.03758439661463267,0.42018348623853213,0.20441988950276244,0.13714285714285715,0.06727703235990529,356.0,0.05342237061769616,0.04804270462633452,0.005379665991361644,2322.0
C3_f0.7__baldwinian__s12,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,12,0.7,6.0,3.0,0,50,643,0,0,50.0,3.88,-0.001514106163645622,12282.0,0.09680833740433155,0.12438983336138697,0.07096672449140515,0.11491693783182051,0.08039733043613223,0.05342310886998182,0.03451960739568828,0.43566021867115223,0.06818181818181818,0.07575757575757576,-0.007575757575757583,264.0,0.11509433962264151,0.08506224066390042,0.030032098958741094,2024.0
C3_f0.7__baldwinian__s13,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,13,0.7,6.0,3.0,0,50,668,0,0,45.2,6.7,0.000512889400156781,12073.0,0.10908639112068251,0.13819742489270387,0.08194622279129321,0.13130434782608696,0.08888185987664084,0.05625120210141066,0.04242248794944613,0.4267274107820805,0.1724137931034483,0.13253012048192772,0.039883672621520566,257.0,0.04742857142857143,0.0389202762084118,0.008508295220159633,3343.0
C3_f0.7__baldwinian__s14,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,14,0.7,6.0,3.0,0,50,603,0,0,50.0,4.84,-0.002618891063298565,11127.0,0.09346634312932507,0.10964756140975436,0.07696496641858777,0.10195729537366548,0.0848011621572544,0.03268259499116659,0.017156133216411074,0.44903846153846155,0.171875,0.13274336283185842,0.03913163716814158,305.0,0.06110711718188354,0.035380507343124167,0.025726609838759372,2889.0
C3_f0.7__baldwinian__s15,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,15,0.7,6.0,3.0,0,50,661,0,0,46.733333333333334,4.76,0.0001827366642686983,12173.0,0.10769736301651195,0.12661721580127652,0.09049560853199498,0.12342657342657343,0.0937548427088176,0.03612160726928154,0.02967173071775582,0.4614797864225782,0.09090909090909091,0.13432835820895522,-0.04341926729986431,144.0,0.049600912200684154,0.04509921828021648,0.004501693920467675,3417.0
C3_f0.7__baldwinian__s16,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,16,0.7,6.0,3.0,0,50,645,0,0,49.86666666666667,5.04,-0.003247382190893413,12242.0,0.09933017480803791,0.11881028938906753,0.07920956492859516,0.1116637253329055,0.08653686137460476,0.03960072446047237,0.025126863958300744,0.4276315789473684,0.08139534883720931,0.054901960784313725,0.026493388052895583,513.0,0.06145584725536993,0.04071428571428572,0.02074156154108421,3076.0
C3_f0.7__baldwinian__s17,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,17,0.7,6.0,3.0,0,50,621,0,0,50.0,4.34,-6.733628898438116e-05,11171.0,0.098379733237848,0.10887024808138497,0.08782327586206896,0.10318311874105865,0.09356515504570712,0.021046972219316007,0.009617963695351534,0.4749772520473157,0.044897959183673466,0.03324808184143223,0.011649877342241238,881.0,0.06856023506366307,0.06504065040650407,0.003519584657159,2005.0
C3_f0.7__baldwinian__s18,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,18,0.7,6.0,3.0,0,50,605,0,0,50.0,4.78,-0.0019475319365523755,12057.0,0.10102015426723066,0.1292376527275856,0.07476785142491195,0.12280084447572133,0.08159422563941629,0.05446980130267366,0.04120661883630504,0.4269293924466338,0.07692307692307693,0.04878048780487805,0.028142589118198877,1403.0,0.06318252730109204,0.04582210242587601,0.01736042487521603,2766.0
C3_f0.7__baldwinian__s19,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,19,0.7,6.0,3.0,0,50,604,0,0,50.0,4.12,-0.0007477594128802353,11778.0,0.10179996603837664,0.12491115849324805,0.08065040650406505,0.11598353320207624,0.08900016152479405,0.044260751989183,0.026983371677282195,0.45954962468723937,0.08284023668639054,0.0625,0.02034023668639054,457.0,0.057534246575342465,0.03773584905660377,0.019798397518738693,3945.0
C3_f0.7__baldwinian__s20,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,20,0.7,6.0,3.0,0,50,678,0,0,48.0,5.72,-0.0020698218573000833,11619.0,0.09854548584215508,0.1145451370700192,0.0829938900203666,0.11229000884173299,0.08551307847082495,0.031551247049652606,0.02677693037090803,0.44541484716157204,0.16129032258064516,0.08167770419426049,0.07961261838638467,794.0,0.07472712006717044,0.05110132158590308,0.023625798481267363,2326.0
C3_f0.7__baldwinian__s21,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,21,0.7,6.0,3.0,0,50,682,0,0,49.93333333333333,4.22,-0.0017379641744490544,13886.0,0.09333141293389025,0.11086108610861087,0.07714681440443213,0.10263396911898275,0.0848901098901099,0.03371427170417873,0.017743859228872852,0.47685185185185186,0.017412935323383085,0.03666666666666667,-0.019253731343283582,1002.0,0.06804374240583232,0.05140466228332337,0.016639080122508948,3319.0
C3_f0.7__baldwinian__s22,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,22,0.7,6.0,3.0,0,50,612,0,0,50.0,3.86,-0.00025435416046023623,11278.0,0.1066678489093811,0.13794371896266322,0.07755521314843349,0.13263785394932937,0.08307952622673435,0.060388505814229734,0.04955832772259501,0.4081463009143807,0.1,0.07834101382488479,0.02165898617511522,607.0,0.06403118040089087,0.04018912529550828,0.023842055105382592,3488.0
C3_f0.7__baldwinian__s23,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,23,0.7,6.0,3.0,0,50,657,0,0,44.06666666666667,5.465116279069767,-0.0014155422969891187,10910.0,0.11374885426214482,0.13398515299655983,0.09300167068869501,0.12721417069243157,0.09960533734260478,0.04098348230786482,0.027608833349826792,0.42707493956486703,0.203125,0.08333333333333333,0.11979166666666667,212.0,0.055499495459132187,0.04967801287948482,0.005821482579647368,2078.0
C3_f0.7__baldwinian__s24,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,24,0.7,6.0,3.0,0,50,603,0,0,50.0,3.94,-0.00153371392030712,13845.0,0.0866738894907909,0.10761346998535871,0.06628652886671418,0.09449847583103499,0.07892466935020126,0.04132694111864453,0.01557380648083373,0.4575,0.2,0.11450381679389313,0.08549618320610688,291.0,0.04591029023746702,0.031151003167898626,0.014759287069568392,3789.0
C3_f0.7__baldwinian__s25,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,25,0.7,6.0,3.0,0,50,572,0,0,50.0,4.3,-0.000698668136994284,11255.0,0.09995557529986672,0.12034078807241747,0.07952321650951788,0.11443409742120343,0.0856991712220067,0.040817571562899585,0.028734926199196736,0.432,0.23123123123123124,0.07536231884057971,0.15586891239065154,678.0,0.09710896960711639,0.06305688827964359,0.0340520813274728,2808.0
C3_f0.7__baldwinian__s26,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,26,0.7,6.0,3.0,0,50,584,0,0,50.0,3.44,-0.0014599544890378186,13323.0,0.09074532762891241,0.1117583933772804,0.07058823529411765,0.09948940120686987,0.08250728862973761,0.04117015808316275,0.016982112577132266,0.4681555004135649,0.18439716312056736,0.16666666666666666,0.017730496453900707,261.0,0.0612635609444799,0.037283621837549935,0.023979939106929964,3069.0
C3_f0.7__baldwinian__s27,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,27,0.7,6.0,3.0,0,50,594,0,0,49.93333333333333,4.22,-0.0022219014082788787,12767.0,0.09563718962951359,0.12038346691812038,0.07104934415990007,0.11144578313253012,0.08019817309180988,0.049334122758220314,0.03124761004072024,0.42424242424242425,0.15853658536585366,0.08411214953271028,0.07442443583314338,189.0,0.0751269035532995,0.055290753098188754,0.019836150455110745,2034.0
C3_f0.7__baldwinian__s28,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,28,0.7,6.0,3.0,0,50,614,0,0,50.0,3.8,-0.0027497846700245943,14506.0,0.08610230249551909,0.10591375193145104,0.06700961147962638,0.09924747976714468,0.07369690473000134,0.038904140451824665,0.025550575037143336,0.4403522818254604,0.34782608695652173,0.2,0.14782608695652172,237.0,0.08695652173913043,0.044169611307420496,0.042786910431709936,3331.0
C3_f0.7__baldwinian__s29,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,29,0.7,6.0,3.0,0,50,639,0,0,50.0,4.1,-0.002374430120043815,13055.0,0.09031022596706242,0.114,0.06681922196796339,0.10682768230376219,0.0741358399029715,0.047180778032036616,0.03269184240079069,0.41475826972010177,0.17725752508361203,0.13513513513513514,0.04212238994847689,558.0,0.10569105691056911,0.052129221732745964,0.05356183517782315,2592.0
C3_f0.7__baldwinian__s30,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,30,0.7,6.0,3.0,0,50,603,0,0,49.4,3.74,-0.001193041773817745,12681.0,0.09794180269694819,0.12259306803594351,0.07412001860753606,0.11429496519345961,0.08241082410824108,0.04847304942840745,0.03188414108521853,0.43156199677938806,0.19069767441860466,0.05194805194805195,0.13874962247055272,523.0,0.12987012987012986,0.052083333333333336,0.07778679653679652,2557.0
C3_f0.7__lamarckian__s1,C3_f0.7__lamarckian,C3_f0.7,C3,lamarckian,1,0.7,6.0,3.0,0,48,521,501,0,43.93333333333333,4.258064516129032,0.0020585336667061013,12038.0,0.118541285927895,0.18550474547023296,0.05638314912702227,0.15932988772054893,0.08293138322701105,0.1291215963432107,0.07639850449353788,0.373510861948143,0.2047244094488189,0.03225806451612903,0.17246634493268986,313.0,0.12844036697247707,0.023227383863080684,0.10521298310939639,1799.0
C3_f0.7__lamarckian__s2,C3_f0.7__lamarckian,C3_f0.7,C3,lamarckian,2,0.7,6.0,3.0,0,50,469,449,0,46.8,4.8979591836734695,0.0008452949756477342,13474.0,0.10041561525901736,0.15709407016454519,0.04849260523321957,0.13186813186813187,0.0729673384294649,0.10860146493132561,0.05890079343866697,0.38802660753880264,0.24096385542168675,0.10869565217391304,0.13226820324777372,350.0,0.11784287616511319,0.04149620105201637,0.07634667511309681,3213.0
C3_f0.7__lamarckian__s3,C3_f0.7__lamarckian,C3_f0.7,C3,lamarckian,3,0.7,6.0,3.0,0,50,496,476,0,41.8,5.595744680851064,0.0020640232965299992,12164.0,0.11443604077606051,0.17330171099440964,0.058936272160996644,0.1456794365229342,0.08576383414787955,0.11436543883341299,0.05991560237505464,0.39080459770114945,0.20930232558139536,0.0661764705882353,0.14312585499316005,265.0,0.07625272331154684,0.028662420382165606,0.04759030292938123,4034.0
C3_f0.7__lamarckian__s4,C3_f0.7__lamarckian,C3_f0.7,C3,lamarckian,4,0.7,6.0,3.0,0,50,520,500,0,45.06666666666667,6.96875,0.0016526891130099572,12374.0,0.11411023112978827,0.18423799582463465,0.05327497736190764,0.16107263363523353,0.0748924810915023,0.130963018462727,0.08618015254373122,0.3576487252124646,0.3088235294117647,0.07692307692307693,0.2319004524886878,198.0,0.1339031339031339,0.03599476439790576,0.09790836950522815,2581.0
C3_f0.7__lamarckian__s5,C3_f0.7__lamarckian,C3_f0.7,C3,lamarckian,5,0.7,6.0,3.0,0,50,494,474,0,44.86666666666667,4.538461538461538,0.0003233980797921544,13036.0,0.10501687634243632,0.16870967741935483,0.04724985371562317,0.14520098441345364,0.06973058637083994,0.12145982370373165,0.0754703980426137,0.3535427319211103,0.34710743801652894,0.05555555555555555,0.2915518824609734,301.0,0.07506172839506173,0.026912181303116147,0.04814954709194558,4143.0
