run_id,cell_id,condition,family,inheritance_mode,seed,band_upper,conditional_onset_tick,conditional_onset_generation,cooperative_onset_tick,cooperative_onset_generation
C2__lamarckian__s11,C2__lamarckian,C2,C2,lamarckian,11,0.05993114113623804,200.0,1.020408163265306,50.0,0.76
C2__lamarckian__s12,C2__lamarckian,C2,C2,lamarckian,12,0.05993114113623804,50.0,0.8,50.0,0.8
C2__lamarckian__s13,C2__lamarckian,C2,C2,lamarckian,13,0.05993114113623804,250.0,0.92,50.0,0.92
C2__lamarckian__s14,C2__lamarckian,C2,C2,lamarckian,14,0.05993114113623804,200.0,0.9,50.0,0.7
C2__lamarckian__s15,C2__lamarckian,C2,C2,lamarckian,15,0.05993114113623804,100.0,0.9,50.0,0.76
C2__lamarckian__s16,C2__lamarckian,C2,C2,lamarckian,16,0.05993114113623804,250.0,1.0,50.0,0.76
C2__lamarckian__s17,C2__lamarckian,C2,C2,lamarckian,17,0.05993114113623804,250.0,0.86,50.0,0.68
C2__lamarckian__s18,C2__lamarckian,C2,C2,lamarckian,18,0.05993114113623804,50.0,0.76,50.0,0.76
C2__lamarckian__s19,C2__lamarckian,C2,C2,lamarckian,19,0.05993114113623804,300.0,1.0,50.0,0.74
C2__lamarckian__s20,C2__lamarckian,C2,C2,lamarckian,20,0.05993114113623804,150.0,1.0769230769230769,50.0,0.84
C2__lamarckian__s21,C2__lamarckian,C2,C2,lamarckian,21,0.05993114113623804,150.0,1.2,50.0,0.7346938775510204
C2__lamarckian__s22,C2__lamarckian,C2,C2,lamarckian,22,0.05993114113623804,300.0,0.78,50.0,0.82
C2__lamarckian__s23,C2__lamarckian,C2,C2,lamarckian,23,0.05993114113623804,50.0,0.88,50.0,0.88
C2__lamarckian__s24,C2__lamarckian,C2,C2,lamarckian,24,0.05993114113623804,150.0,0.84,50.0,0.8
C2__lamarckian__s25,C2__lamarckian,C2,C2,lamarckian,25,0.05993114113623804,350.0,1.08,50.0,0.82
C2__lamarckian__s26,C2__lamarckian,C2,C2,lamarckian,26,0.05993114113623804,300.0,0.92,50.0,0.86
C2__lamarckian__s27,C2__lamarckian,C2,C2,lamarckian,27,0.05993114113623804,250.0,0.78,50.0,0.76
C2__lamarckian__s28,C2__lamarckian,C2,C2,lamarckian,28,0.05993114113623804,100.0,0.78,50.0,0.76
C2__lamarckian__s29,C2__lamarckian,C2,C2,lamarckian,29,0.05993114113623804,100.0,0.88,50.0,0.78
C2__lamarckian__s30,C2__lamarckian,C2,C2,lamarckian,30,0.05993114113623804,200.0,0.94,50.0,0.88
C2_p3__baldwinian__s1,C2_p3__baldwinian,C2_p3,C2,baldwinian,1,0.06759172986669647,200.0,0.72,150.0,0.68
C2_p3__baldwinian__s2,C2_p3__baldwinian,C2_p3,C2,baldwinian,2,0.06759172986669647,200.0,0.8,100.0,0.76
C2_p3__baldwinian__s3,C2_p3__baldwinian,C2_p3,C2,baldwinian,3,0.06759172986669647,150.0,0.76,100.0,0.74
C2_p3__baldwinian__s4,C2_p3__baldwinian,C2_p3,C2,baldwinian,4,0.06759172986669647,100.0,0.7,,
C2_p3__baldwinian__s5,C2_p3__baldwinian,C2_p3,C2,baldwinian,5,0.06759172986669647,50.0,0.7,800.0,2.26
C2_p3__baldwinian__s6,C2_p3__baldwinian,C2_p3,C2,baldwinian,6,0.06759172986669647,50.0,0.74,600.0,1.8
C2_p3__baldwinian__s7,C2_p3__baldwinian,C2_p3,C2,baldwinian,7,0.06759172986669647,200.0,0.8979591836734694,150.0,0.88
C2_p3__baldwinian__s8,C2_p3__baldwinian,C2_p3,C2,baldwinian,8,0.06759172986669647,200.0,1.24,150.0,1.06
C2_p3__baldwinian__s9,C2_p3__baldwinian,C2_p3,C2,baldwinian,9,0.06759172986669647,150.0,0.7,,
C2_p3__baldwinian__s10,C2_p3__baldwinian,C2_p3,C2,baldwinian,10,0.06759172986669647,250.0,0.82,,
C2_p3__baldwinian__s11,C2_p3__baldwinian,C2_p3,C2,baldwinian,11,0.06759172986669647,300.0,0.96,,
C2_p3__baldwinian__s12,C2_p3__baldwinian,C2_p3,C2,baldwinian,12,0.06759172986669647,200.0,0.74,,
C2_p3__baldwinian__s13,C2_p3__baldwinian,C2_p3,C2,baldwinian,13,0.06759172986669647,200.0,0.88,100.0,0.72
C2_p3__baldwinian__s14,C2_p3__baldwinian,C2_p3,C2,baldwinian,14,0.06759172986669647,200.0,0.74,150.0,0.8
C2_p3__baldwinian__s15,C2_p3__baldwinian,C2_p3,C2,baldwinian,15,0.06759172986669647,250.0,1.02,150.0,0.78
C2_p3__baldwinian__s16,C2_p3__baldwinian,C2_p3,C2,baldwinian,16,0.06759172986669647,100.0,0.68,800.0,2.16
C2_p3__baldwinian__s17,C2_p3__baldwinian,C2_p3,C2,baldwinian,17,0.06759172986669647,150.0,0.84,,
C2_p3__baldwinian__s18,C2_p3__baldwinian,C2_p3,C2,baldwinian,18,0.06759172986669647,300.0,1.18,550.0,1.9428571428571428
C2_p3__baldwinian__s19,C2_p3__baldwinian,C2_p3,C2,baldwinian,19,0.06759172986669647,150.0,0.7,,
C2_p3__baldwinian__s20,C2_p3__baldwinian,C2_p3,C2,baldwinian,20,0.06759172986669647,150.0,0.86,600.0,2.270833333333333
C2_p3__baldwinian__s21,C2_p3__baldwinian,C2_p3,C2,baldwinian,21,0.06759172986669647,200.0,0.8,600.0,2.04
C2_p3__baldwinian__s22,C2_p3__baldwinian,C2_p3,C2,baldwinian,22,0.06759172986669647,300.0,0.78,1000.0,3.96
C2_p3__baldwinian__s23,C2_p3__baldwinian,C2_p3,C2,baldwinian,23,0.06759172986669647,200.0,0.68,100.0,0.68
C2_p3__baldwinian__s24,C2_p3__baldwinian,C2_p3,C2,baldwinian,24,0.06759172986669647,300.0,0.78,1100.0,3.34
C2_p3__baldwinian__s25,C2_p3__baldwinian,C2_p3,C2,baldwinian,25,0.06759172986669647,100.0,0.76,900.0,2.56
C2_p3__baldwinian__s26,C2_p3__baldwinian,C2_p3,C2,baldwinian,26,0.06759172986669647,200.0,0.84,150.0,0.84
C2_p3__baldwinian__s27,C2_p3__baldwinian,C2_p3,C2,baldwinian,27,0.06759172986669647,150.0,0.76,150.0,0.76
C2_p3__baldwinian__s28,C2_p3__baldwinian,C2_p3,C2,baldwinian,28,0.06759172986669647,100.0,0.72,650.0,2.3404255319148937
C2_p3__baldwinian__s29,C2_p3__baldwinian,C2_p3,C2,baldwinian,29,0.06759172986669647,50.0,0.7,100.0,0.72
C2_p3__baldwinian__s30,C2_p3__baldwinian,C2_p3,C2,baldwinian,30,0.06759172986669647,250.0,0.78,650.0,2.0
C2_p3__lamarckian__s1,C2_p3__lamarckian,C2_p3,C2,lamarckian,1,0.05993114113623804,100.0,0.72,50.0,0.74
C2_p3__lamarckian__s2,C2_p3__lamarckian,C2_p3,C2,lamarckian,2,0.05993114113623804,250.0,0.84,50.0,0.7
C2_p3__lamarckian__s3,C2_p3__lamarckian,C2_p3,C2,lamarckian,3,0.05993114113623804,200.0,1.08,50.0,0.76
C2_p3__lamarckian__s4,C2_p3__lamarckian,C2_p3,C2,lamarckian,4,0.05993114113623804,100.0,0.78,50.0,0.78
C2_p3__lamarckian__s5,C2_p3__lamarckian,C2_p3,C2,lamarckian,5,0.05993114113623804,100.0,0.94,50.0,0.84
C2_p3__lamarckian__s6,C2_p3__lamarckian,C2_p3,C2,lamarckian,6,0.05993114113623804,300.0,1.1,50.0,0.84
C2_p3__lamarckian__s7,C2_p3__lamarckian,C2_p3,C2,lamarckian,7,0.05993114113623804,150.0,0.88,100.0,0.82
C2_p3__lamarckian__s8,C2_p3__lamarckian,C2_p3,C2,lamarckian,8,0.05993114113623804,50.0,0.8,100.0,0.78
C2_p3__lamarckian__s9,C2_p3__lamarckian,C2_p3,C2,lamarckian,9,0.05993114113623804,50.0,0.8,50.0,0.8
C2_p3__lamarckian__s10,C2_p3__lamarckian,C2_p3,C2,lamarckian,10,0.05993114113623804,100.0,0.78,50.0,0.72
C2_p3__lamarckian__s11,C2_p3__lamarckian,C2_p3,C2,lamarckian,11,0.05993114113623804,100.0,0.72,50.0,0.7
C2_p3__lamarckian__s12,C2_p3__lamarckian,C2_p3,C2,lamarckian,12,0.05993114113623804,200.0,0.7,50.0,0.78
C2_p3__lamarckian__s13,C2_p3__lamarckian,C2_p3,C2,lamarckian,13,0.05993114113623804,50.0,0.86,50.0,0.86
C2_p3__lamarckian__s14,C2_p3__lamarckian,C2_p3,C2,lamarckian,14,0.05993114113623804,150.0,0.78,50.0,0.72
C2_p3__lamarckian__s15,C2_p3__lamarckian,C2_p3,C2,lamarckian,15,0.05993114113623804,100.0,0.8,50.0,0.76
C2_p3__lamarckian__s16,C2_p3__lamarckian,C2_p3,C2,lamarckian,16,0.05993114113623804,200.0,0.76,50.0,0.72
C2_p3__lamarckian__s17,C2_p3__lamarckian,C2_p3,C2,lamarckian,17,0.05993114113623804,200.0,0.82,50.0,0.7
C2_p3__lamarckian__s18,C2_p3__lamarckian,C2_p3,C2,lamarckian,18,0.05993114113623804,200.0,0.76,50.0,0.74
C2_p3__lamarckian__s19,C2_p3__lamarckian,C2_p3,C2,lamarckian,19,0.05993114113623804,250.0,1.34,50.0,0.74
C2_p3__lamarckian__s20,C2_p3__lamarckian,C2_p3,C2,lamarckian,20,0.05993114113623804,300.0,1.173913043478261,50.0,0.72
C2_p3__lamarckian__s21,C2_p3__lamarckian,C2_p3,C2,lamarckian,21,0.05993114113623804,100.0,0.8,50.0,0.76
C2_p3__lamarckian__s22,C2_p3__lamarckian,C2_p3,C2,lamarckian,22,0.05993114113623804,150.0,0.82,50.0,0.84
C2_p3__lamarckian__s23,C2_p3__lamarckian,C2_p3,C2,lamarckian,23,0.05993114113623804,200.0,0.82,50.0,0.82
C2_p3__lamarckian__s24,C2_p3__lamarckian,C2_p3,C2,lamarckian,24,0.05993114113623804,150.0,0.72,50.0,0.68
C2_p3__lamarckian__s25,C2_p3__lamarckian,C2_p3,C2,lamarckian,25,0.05993114113623804,150.0,0.875,100.0,0.86
C2_p3__lamarckian__s26,C2_p3__lamarckian,C2_p3,C2,lamarckian,26,0.05993114113623804,100.0,0.72,50.0,0.7
C2_p3__lamarckian__s27,C2_p3__lamarckian,C2_p3,C2,lamarckian,27,0.05993114113623804,200.0,0.78,50.0,0.74
C2_p3__lamarckian__s28,C2_p3__lamarckian,C2_p3,C2,lamarckian,28,0.05993114113623804,100.0,0.82,50.0,0.78
C2_p3__lamarckian__s29,C2_p3__lamarckian,C2_p3,C2,lamarckian,29,0.05993114113623804,150.0,0.78,50.0,0.7
C2_p3__lamarckian__s30,C2_p3__lamarckian,C2_p3,C2,lamarckian,30,0.05993114113623804,100.0,0.82,50.0,0.82
C2_p9__baldwinian__s1,C2_p9__baldwinian,C2_p9,C2,baldwinian,1,0.06759172986669647,200.0,1.346938775510204,300.0,1.32
C2_p9__baldwinian__s2,C2_p9__baldwinian,C2_p9,C2,baldwinian,2,0.06759172986669647,400.0,1.64,150.0,1.1
C2_p9__baldwinian__s3,C2_p9__baldwinian,C2_p9,C2,baldwinian,3,0.06759172986669647,200.0,1.5454545454545454,100.0,1.1388888888888888
C2_p9__baldwinian__s4,C2_p9__baldwinian,C2_p9,C2,baldwinian,4,0.06759172986669647,300.0,1.1,500.0,1.5217391304347827
C2_p9__baldwinian__s5,C2_p9__baldwinian,C2_p9,C2,baldwinian,5,0.06759172986669647,150.0,0.979591836734694,100.0,0.9787234042553192
C2_p9__baldwinian__s6,C2_p9__baldwinian,C2_p9,C2,baldwinian,6,0.06759172986669647,550.0,2.1,150.0,1.5
C2_p9__baldwinian__s7,C2_p9__baldwinian,C2_p9,C2,baldwinian,7,0.06759172986669647,200.0,1.36,150.0,1.25
C2_p9__baldwinian__s8,C2_p9__baldwinian,C2_p9,C2,baldwinian,8,0.06759172986669647,50.0,0.88,150.0,1.0714285714285714
C2_p9__baldwinian__s9,C2_p9__baldwinian,C2_p9,C2,baldwinian,9,0.06759172986669647,950.0,4.52,400.0,1.96
C2_p9__baldwinian__s10,C2_p9__baldwinian,C2_p9,C2,baldwinian,10,0.06759172986669647,100.0,1.0232558139534884,300.0,1.58
C2_p9__baldwinian__s11,C2_p9__baldwinian,C2_p9,C2,baldwinian,11,0.06759172986669647,900.0,4.325581395348837,200.0,1.54
C2_p9__baldwinian__s12,C2_p9__baldwinian,C2_p9,C2,baldwinian,12,0.06759172986669647,700.0,2.82,300.0,1.86
C2_p9__baldwinian__s13,C2_p9__baldwinian,C2_p9,C2,baldwinian,13,0.06759172986669647,100.0,0.82,100.0,0.82
C2_p9__baldwinian__s14,C2_p9__baldwinian,C2_p9,C2,baldwinian,14,0.06759172986669647,850.0,2.76,200.0,1.22
C2_p9__baldwinian__s15,C2_p9__baldwinian,C2_p9,C2,baldwinian,15,0.06759172986669647,200.0,1.446808510638298,150.0,1.0256410256410255
C2_p9__baldwinian__s16,C2_p9__baldwinian,C2_p9,C2,baldwinian,16,0.06759172986669647,150.0,1.2093023255813953,100.0,1.0
C2_p9__baldwinian__s17,C2_p9__baldwinian,C2_p9,C2,baldwinian,17,0.06759172986669647,200.0,1.4,250.0,1.8
C2_p9__baldwinian__s18,C2_p9__baldwinian,C2_p9,C2,baldwinian,18,0.06759172986669647,100.0,0.782608695652174,200.0,0.926829268292683
C2_p9__baldwinian__s19,C2_p9__baldwinian,C2_p9,C2,baldwinian,19,0.06759172986669647,200.0,1.62,500.0,1.92
C2_p9__baldwinian__s20,C2_p9__baldwinian,C2_p9,C2,baldwinian,20,0.06759172986669647,300.0,1.6122448979591837,150.0,1.261904761904762
C2_p9__baldwinian__s21,C2_p9__baldwinian,C2_p9,C2,baldwinian,21,0.06759172986669647,450.0,1.5,300.0,1.7234042553191489
C2_p9__baldwinian__s22,C2_p9__baldwinian,C2_p9,C2,baldwinian,22,0.06759172986669647,500.0,1.9,200.0,1.0476190476190477
C2_p9__baldwinian__s23,C2_p9__baldwinian,C2_p9,C2,baldwinian,23,0.06759172986669647,50.0,0.86,100.0,0.98
C2_p9__baldwinian__s24,C2_p9__baldwinian,C2_p9,C2,baldwinian,24,0.06759172986669647,300.0,1.346938775510204,100.0,0.96
C2_p9__baldwinian__s25,C2_p9__baldwinian,C2_p9,C2,baldwinian,25,0.06759172986669647,200.0,1.4782608695652173,650.0,2.84
C2_p9__baldwinian__s26,C2_p9__baldwinian,C2_p9,C2,baldwinian,26,0.06759172986669647,450.0,0.9,100.0,0.88
C2_p9__baldwinian__s27,C2_p9__baldwinian,C2_p9,C2,baldwinian,27,0.06759172986669647,200.0,1.25531914893617,100.0,1.0
C2_p9__baldwinian__s28,C2_p9__baldwinian,C2_p9,C2,baldwinian,28,0.06759172986669647,1000.0,2.96,200.0,1.68
C2_p9__baldwinian__s29,C2_p9__baldwinian,C2_p9,C2,baldwinian,29,0.06759172986669647,850.0,4.14,350.0,2.0930232558139537
C2_p9__baldwinian__s30,C2_p9__baldwinian,C2_p9,C2,baldwinian,30,0.06759172986669647,150.0,1.2564102564102564,150.0,1.2564102564102564
C2_p9__lamarckian__s1,C2_p9__lamarckian,C2_p9,C2,lamarckian,1,0.05993114113623804,300.0,1.56,50.0,0.84
C2_p9__lamarckian__s2,C2_p9__lamarckian,C2_p9,C2,lamarckian,2,0.05993114113623804,100.0,0.8235294117647058,100.0,0.8235294117647058
C2_p9__lamarckian__s3,C2_p9__lamarckian,C2_p9,C2,lamarckian,3,0.05993114113623804,250.0,1.16,50.0,0.96
C2_p9__lamarckian__s4,C2_p9__lamarckian,C2_p9,C2,lamarckian,4,0.05993114113623804,250.0,1.42,50.0,0.8297872340425532
C2_p9__lamarckian__s5,C2_p9__lamarckian,C2_p9,C2,lamarckian,5,0.05993114113623804,300.0,1.38,50.0,0.84
C2_p9__lamarckian__s6,C2_p9__lamarckian,C2_p9,C2,lamarckian,6,0.05993114113623804,350.0,1.816326530612245,50.0,1.022222222222222
C2_p9__lamarckian__s7,C2_p9__lamarckian,C2_p9,C2,lamarckian,7,0.05993114113623804,250.0,1.46,100.0,1.1388888888888888
C2_p9__lamarckian__s8,C2_p9__lamarckian,C2_p9,C2,lamarckian,8,0.05993114113623804,200.0,1.06,100.0,1.1458333333333333
C2_p9__lamarckian__s9,C2_p9__lamarckian,C2_p9,C2,lamarckian,9,0.05993114113623804,50.0,0.98,50.0,0.98
C2_p9__lamarckian__s10,C2_p9__lamarckian,C2_p9,C2,lamarckian,10,0.05993114113623804,50.0,0.86,50.0,0.86
C2_p9__lamarckian__s11,C2_p9__lamarckian,C2_p9,C2,lamarckian,11,0.05993114113623804,350.0,1.56,50.0,1.08
C2_p9__lamarckian__s12,C2_p9__lamarckian,C2_p9,C2,lamarckian,12,0.05993114113623804,250.0,1.3,50.0,0.88
C2_p9__lamarckian__s13,C2_p9__lamarckian,C2_p9,C2,lamarckian,13,0.05993114113623804,350.0,1.5,50.0,1.22
C2_p9__lamarckian__s14,C2_p9__lamarckian,C2_p9,C2,lamarckian,14,0.05993114113623804,250.0,1.2,50.0,0.813953488372093
C2_p9__lamarckian__s15,C2_p9__lamarckian,C2_p9,C2,lamarckian,15,0.05993114113623804,100.0,1.08,50.0,0.8095238095238095
C2_p9__lamarckian__s16,C2_p9__lamarckian,C2_p9,C2,lamarckian,16,0.05993114113623804,400.0,1.24,50.0,0.86
C2_p9__lamarckian__s17,C2_p9__lamarckian,C2_p9,C2,lamarckian,17,0.05993114113623804,50.0,0.74,50.0,0.74
C2_p9__lamarckian__s18,C2_p9__lamarckian,C2_p9,C2,lamarckian,18,0.05993114113623804,50.0,0.82,50.0,0.82
C2_p9__lamarckian__s19,C2_p9__lamarckian,C2_p9,C2,lamarckian,19,0.05993114113623804,50.0,0.94,50.0,0.94
C2_p9__lamarckian__s20,C2_p9__lamarckian,C2_p9,C2,lamarckian,20,0.05993114113623804,300.0,1.44,50.0,0.84
C2_p9__lamarckian__s21,C2_p9__lamarckian,C2_p9,C2,lamarckian,21,0.05993114113623804,200.0,1.6122448979591837,50.0,0.8125
C2_p9__lamarckian__s22,C2_p9__lamarckian,C2_p9,C2,lamarckian,22,0.05993114113623804,200.0,1.24,50.0,0.9
C2_p9__lamarckian__s23,C2_p9__lamarckian,C2_p9,C2,lamarckian,23,0.05993114113623804,50.0,1.06,50.0,1.06
C2_p9__lamarckian__s24,C2_p9__lamarckian,C2_p9,C2,lamarckian,24,0.05993114113623804,150.0,1.06,50.0,0.88
C2_p9__lamarckian__s25,C2_p9__lamarckian,C2_p9,C2,lamarckian,25,0.05993114113623804,150.0,1.3243243243243243,50.0,1.0
C2_p9__lamarckian__s26,C2_p9__lamarckian,C2_p9,C2,lamarckian,26,0.05993114113623804,300.0,0.92,50.0,0.88
C2_p9__lamarckian__s27,C2_p9__lamarckian,C2_p9,C2,lamarckian,27,0.05993114113623804,300.0,1.02,50.0,0.84
C2_p9__lamarckian__s28,C2_p9__lamarckian,C2_p9,C2,lamarckian,28,0.05993114113623804,150.0,1.3673469387755102,50.0,0.94
C2_p9__lamarckian__s29,C2_p9__lamarckian,C2_p9,C2,lamarckian,29,0.05993114113623804,50.0,0.84,50.0,0.84
C2_p9__lamarckian__s30,C2_p9__lamarckian,C2_p9,C2,lamarckian,30,0.05993114113623804,250.0,1.68,50.0,0.98
C3_f0.1__baldwinian__s1,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,1,0.06759172986669647,,,350.0,1.3409090909090908
C3_f0.1__baldwinian__s2,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,2,0.06759172986669647,,,100.0,0.8541666666666666
C3_f0.1__baldwinian__s3,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,3,0.06759172986669647,,,100.0,1.0975609756097562
C3_f0.1__baldwinian__s4,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,4,0.06759172986669647,,,100.0,0.92
C3_f0.1__baldwinian__s5,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,5,0.06759172986669647,,,100.0,0.76
C3_f0.1__baldwinian__s6,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,6,0.06759172986669647,,,100.0,1.14
C3_f0.1__baldwinian__s7,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,7,0.06759172986669647,,,250.0,1.6
C3_f0.1__baldwinian__s8,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,8,0.06759172986669647,,,100.0,0.92
C3_f0.1__baldwinian__s9,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,9,0.06759172986669647,,,250.0,1.44
C3_f0.1__baldwinian__s10,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,10,0.06759172986669647,,,150.0,1.14
C3_f0.1__baldwinian__s11,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,11,0.06759172986669647,,,150.0,1.1111111111111112
C3_f0.1__baldwinian__s12,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,12,0.06759172986669647,,,150.0,0.96
C3_f0.1__baldwinian__s13,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,13,0.06759172986669647,,,200.0,0.9183673469387756
C3_f0.1__baldwinian__s14,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,14,0.06759172986669647,,,100.0,0.92
C3_f0.1__baldwinian__s15,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,15,0.06759172986669647,,,150.0,1.162790697674419
C3_f0.1__baldwinian__s16,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,16,0.06759172986669647,,,100.0,0.88
C3_f0.1__baldwinian__s17,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,17,0.06759172986669647,,,150.0,0.86
C3_f0.1__baldwinian__s18,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,18,0.06759172986669647,,,150.0,0.96
C3_f0.1__baldwinian__s19,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,19,0.06759172986669647,,,300.0,1.14
C3_f0.1__baldwinian__s20,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,20,0.06759172986669647,,,100.0,0.8571428571428571
C3_f0.1__baldwinian__s21,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,21,0.06759172986669647,,,350.0,1.54
C3_f0.1__baldwinian__s22,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,22,0.06759172986669647,,,100.0,0.9
C3_f0.1__baldwinian__s23,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,23,0.06759172986669647,,,100.0,0.8
C3_f0.1__baldwinian__s24,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,24,0.06759172986669647,,,150.0,0.76
C3_f0.1__baldwinian__s25,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,25,0.06759172986669647,,,200.0,1.4878048780487805
C3_f0.1__baldwinian__s26,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,26,0.06759172986669647,,,150.0,0.86
C3_f0.1__baldwinian__s27,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,27,0.06759172986669647,,,100.0,0.68
C3_f0.1__baldwinian__s28,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,28,0.06759172986669647,,,400.0,1.761904761904762
C3_f0.1__baldwinian__s29,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,29,0.06759172986669647,,,150.0,0.9285714285714286
C3_f0.1__baldwinian__s30,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,30,0.06759172986669647,,,100.0,1.02
C3_f0.1__lamarckian__s1,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,1,0.05993114113623804,,,50.0,0.72
C3_f0.1__lamarckian__s2,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,2,0.05993114113623804,,,50.0,0.8222222222222222
C3_f0.1__lamarckian__s3,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,3,0.05993114113623804,,,50.0,0.8
C3_f0.1__lamarckian__s4,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,4,0.05993114113623804,,,50.0,0.76
C3_f0.1__lamarckian__s5,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,5,0.05993114113623804,,,50.0,0.82
C3_f0.1__lamarckian__s6,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,6,0.05993114113623804,,,100.0,1.15
C3_f0.1__lamarckian__s7,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,7,0.05993114113623804,,,100.0,0.8936170212765957
C3_f0.1__lamarckian__s8,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,8,0.05993114113623804,,,50.0,0.76
C3_f0.1__lamarckian__s9,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,9,0.05993114113623804,,,50.0,0.86
C3_f0.1__lamarckian__s10,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,10,0.05993114113623804,,,50.0,0.8
C3_f0.1__lamarckian__s11,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,11,0.05993114113623804,,,50.0,0.8
C3_f0.1__lamarckian__s12,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,12,0.05993114113623804,150.0,1.0888888888888888,50.0,0.78
C3_f0.1__lamarckian__s13,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,13,0.05993114113623804,,,50.0,0.86
C3_f0.1__lamarckian__s14,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,14,0.05993114113623804,,,50.0,0.68
C3_f0.1__lamarckian__s15,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,15,0.05993114113623804,,,100.0,0.8666666666666667
C3_f0.1__lamarckian__s16,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,16,0.05993114113623804,,,50.0,0.9
C3_f0.1__lamarckian__s17,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,17,0.05993114113623804,50.0,0.78,50.0,0.78
C3_f0.1__lamarckian__s18,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,18,0.05993114113623804,,,50.0,0.76
C3_f0.1__lamarckian__s19,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,19,0.05993114113623804,,,50.0,0.9
C3_f0.1__lamarckian__s20,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,20,0.05993114113623804,,,50.0,0.8666666666666667
C3_f0.1__lamarckian__s21,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,21,0.05993114113623804,800.0,2.28,50.0,0.74
C3_f0.1__lamarckian__s22,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,22,0.05993114113623804,,,50.0,0.8
C3_f0.1__lamarckian__s23,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,23,0.05993114113623804,,,50.0,0.7
C3_f0.1__lamarckian__s24,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,24,0.05993114113623804,,,50.0,0.78
C3_f0.1__lamarckian__s25,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,25,0.05993114113623804,,,50.0,0.9387755102040816
C3_f0.1__lamarckian__s26,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,26,0.05993114113623804,,,50.0,0.7
C3_f0.1__lamarckian__s27,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,27,0.05993114113623804,,,50.0,0.88
C3_f0.1__lamarckian__s28,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,28,0.05993114113623804,,,50.0,0.76
C3_f0.1__lamarckian__s29,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,29,0.05993114113623804,850.0,2.7222222222222223,50.0,0.8
C3_f0.1__lamarckian__s30,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,30,0.05993114113623804,,,50.0,0.8
