run_id,cell_id,condition,family,inheritance_mode,seed,fidelity,penalty,monitor_policy,expected_penalty_per_defection,extinct,final_population,total_agents,warmstart_applied,warmstart_skipped,adaptive_draws,mean_mask_overlap,mean_weight_kl,mean_weight_gini,population_late,mean_generation_end,drift_per_100_ticks,opportunities,rate,rate_cue0,rate_cue1,rate_m0,rate_m1,delta_cue,delta_true,realised_enforcement,eval_heldout_rate_cue0,eval_heldout_rate_cue1,eval_heldout_delta_cue,eval_heldout_opportunities,eval_train_rate_cue0,eval_train_rate_cue1,eval_train_delta_cue,eval_train_opportunities
C2__lamarckian__s13,C2__lamarckian,C2,C2,lamarckian,13,1.0,6.0,static,3.0,0,42,395,375,0,0,0.5014436619718313,0.0,0.0,36.86666666666667,4.44,0.010986361491257719,7467.0,0.20463372170885227,0.41458852867830426,0.04648978633482038,0.41458852867830426,0.04648978633482038,0.3680987423434839,0.3680987423434839,0.12958115183246074,0.46153846153846156,0.040145985401459854,0.4213924761370017,378.0,0.42348008385744235,0.051643192488262914,0.3718368913691794,1116.0
C2__lamarckian__s14,C2__lamarckian,C2,C2,lamarckian,14,1.0,6.0,static,3.0,0,41,392,372,0,0,0.5026408450704224,0.0,0.0,43.93333333333333,4.326530612244898,0.006318432581222514,7423.0,0.17230230365081503,0.42052313883299797,0.04738760631834751,0.42052313883299797,0.04738760631834751,0.3731355325146505,0.3731355325146505,0.18295543393275998,0.5666666666666667,0.04866180048661801,0.5180048661800486,591.0,0.3576923076923077,0.028363047001620744,0.32932926069068696,2014.0
C2__lamarckian__s15,C2__lamarckian,C2,C2,lamarckian,15,1.0,6.0,static,3.0,0,33,359,339,0,0,0.4929049295774646,0.0,0.0,38.13333333333333,4.72093023255814,0.011279775044550064,7674.0,0.20758405003909305,0.4427001569858713,0.04076631766540432,0.4427001569858713,0.04076631766540432,0.40193383932046695,0.40193383932046695,0.11487758945386065,0.49557522123893805,0.02962962962962963,0.46594559160930843,248.0,0.4268867924528302,0.027128862094951016,0.39975793035787915,2175.0
C2__lamarckian__s16,C2__lamarckian,C2,C2,lamarckian,16,1.0,6.0,static,3.0,0,42,391,371,0,0,0.5025000000000001,0.0,0.0,45.733333333333334,4.521739130434782,0.0067403451987913246,9386.0,0.15544427871297678,0.3355390129583678,0.04202118423337385,0.3355390129583678,0.04202118423337385,0.29351782872499393,0.29351782872499393,0.1658670322138451,0.3918918918918919,0.07111111111111111,0.32078078078078076,299.0,0.34424242424242424,0.02610966057441253,0.3181327636680117,1974.0
C2__lamarckian__s17,C2__lamarckian,C2,C2,lamarckian,17,1.0,6.0,static,3.0,0,46,374,354,0,0,0.4979049295774648,0.0,0.0,40.13333333333333,5.0256410256410255,0.005808305395882699,7544.0,0.17643160127253446,0.39155600953353764,0.03928803993922292,0.39155600953353764,0.03928803993922292,0.3522679695943147,0.3522679695943147,0.13598797896318557,0.7445255474452555,0.03363914373088685,0.7108864037143686,464.0,0.39907550077041604,0.025998142989786442,0.3730773577806296,1726.0
C2__lamarckian__s18,C2__lamarckian,C2,C2,lamarckian,18,1.0,6.0,static,3.0,0,45,380,360,0,0,0.5041021126760564,0.0,0.0,43.4,4.404761904761905,0.004052980921302545,8936.0,0.16304834377797672,0.3113847700427243,0.04397821262860601,0.3113847700427243,0.04397821262860601,0.2674065574141183,0.2674065574141183,0.14962251201098148,0.4405594405594406,0.027777777777777776,0.4127816627816628,467.0,0.37373737373737376,0.02527379949452401,0.34846357424284974,1880.0
C2__lamarckian__s19,C2__lamarckian,C2,C2,lamarckian,19,1.0,6.0,static,3.0,0,41,439,419,0,0,0.497887323943662,0.0,0.0,44.06666666666667,4.470588235294118,0.009358163506892433,8058.0,0.17560188632414991,0.3518679409209383,0.04343105320304017,0.3518679409209383,0.04343105320304017,0.3084368877178981,0.3084368877178981,0.1413427561837456,0.6875,0.0625,0.625,240.0,0.47697974217311234,0.030501089324618737,0.4464786528484936,1461.0
C2__lamarckian__s20,C2__lamarckian,C2,C2,lamarckian,20,1.0,6.0,static,3.0,0,44,390,370,0,0,0.496338028169014,0.0,0.0,40.86666666666667,4.805555555555555,0.00502385243431791,7447.0,0.18289243990868806,0.41054481546572935,0.042155584528465885,0.41054481546572935,0.042155584528465885,0.36838923093726345,0.36838923093726345,0.14243759177679882,0.6504065040650406,0.033707865168539325,0.6166986388965013,479.0,0.34589502018842533,0.01701701701701702,0.3288780031714083,1742.0
C2__lamarckian__s21,C2__lamarckian,C2,C2,lamarckian,21,1.0,6.0,static,3.0,0,35,408,388,0,0,0.4998239436619718,0.0,0.0,41.86666666666667,4.157894736842105,0.007470889104486834,8357.0,0.18535359578796218,0.38316946211683056,0.04572361706470708,0.38316946211683056,0.04572361706470708,0.3374458450521235,0.3374458450521235,0.14460942543576502,0.37362637362637363,0.039603960396039604,0.33402241323033405,394.0,0.3799705449189985,0.048574445617740235,0.3313960993012583,1626.0
C2__lamarckian__s22,C2__lamarckian,C2,C2,lamarckian,22,1.0,6.0,static,3.0,0,39,375,355,0,0,0.500088028169014,0.0,0.0,42.06666666666667,4.410256410256411,0.010989253240952648,6587.0,0.21512069227265826,0.4472115047351806,0.03800856531049251,0.4472115047351806,0.03800856531049251,0.4092029394246881,0.4092029394246881,0.10021171489061398,0.5789473684210527,0.03864734299516908,0.5403000254258836,321.0,0.4156545209176788,0.03894839337877313,0.37670612753890564,1768.0
C2__lamarckian__s23,C2__lamarckian,C2,C2,lamarckian,23,1.0,6.0,static,3.0,0,42,400,380,0,0,0.4922711267605635,0.0,0.0,41.2,4.615384615384615,0.00774167939853274,7835.0,0.18698149329929803,0.3987301587301587,0.044610458911419425,0.3987301587301587,0.044610458911419425,0.3541196998187393,0.3541196998187393,0.14266211604095563,0.4811320754716981,0.05333333333333334,0.4277987421383648,181.0,0.5269709543568465,0.028,0.49897095435684646,1482.0
C2__lamarckian__s24,C2__lamarckian,C2,C2,lamarckian,24,1.0,6.0,static,3.0,0,46,368,348,0,0,0.5003169014084506,0.0,0.0,42.53333333333333,4.818181818181818,0.009484564122935336,8152.0,0.1724730127576055,0.3614457831325301,0.04263245033112583,0.3614457831325301,0.04263245033112583,0.3188133328014043,0.3188133328014043,0.1465149359886202,0.6019417475728155,0.0425531914893617,0.5593885560834538,291.0,0.44869565217391305,0.03488372093023256,0.4138119312436805,1607.0
C2__lamarckian__s25,C2__lamarckian,C2,C2,lamarckian,25,1.0,6.0,static,3.0,0,50,421,401,0,0,0.5024647887323944,0.0,0.0,42.13333333333333,5.410256410256411,0.004613133537829094,8301.0,0.15793277918323093,0.3781942078364566,0.03745806932538204,0.3781942078364566,0.03745806932538204,0.34073613851107454,0.34073613851107454,0.15331807780320367,0.512987012987013,0.04452054794520548,0.4684664650418075,446.0,0.39197530864197533,0.025584795321637425,0.3663905133203379,2016.0
C2__lamarckian__s26,C2__lamarckian,C2,C2,lamarckian,26,1.0,6.0,static,3.0,0,50,367,347,0,0,0.4944542253521128,0.0,0.0,44.8,4.604651162790698,0.009666590705411107,7774.0,0.18664780036017495,0.4439201451905626,0.045427375971309025,0.4439201451905626,0.045427375971309025,0.3984927692192536,0.3984927692192536,0.1571330117160579,0.6074766355140186,0.029465930018416207,0.5780107054956024,650.0,0.38836265223274696,0.043645699614890884,0.34471695261785607,1518.0
C2__lamarckian__s27,C2__lamarckian,C2,C2,lamarckian,27,1.0,6.0,static,3.0,0,39,372,352,0,0,0.4996830985915493,0.0,0.0,41.333333333333336,4.868421052631579,0.011176835944439825,7880.0,0.19086294416243654,0.4538303693570451,0.03571428571428571,0.4538303693570451,0.03571428571428571,0.41811608364275943,0.41811608364275943,0.11768617021276596,0.7311827956989247,0.041884816753926704,0.689297978944998,284.0,0.41756548536209553,0.033932135728542916,0.3836333496335526,1651.0
C2__lamarckian__s28,C2__lamarckian,C2,C2,lamarckian,28,1.0,6.0,static,3.0,0,48,415,395,0,0,0.501549295774648,0.0,0.0,40.93333333333333,4.9361702127659575,0.007175440454847418,8406.0,0.18724720437782535,0.3900874635568513,0.04742765273311897,0.3900874635568513,0.04742765273311897,0.3426598108237323,0.3426598108237323,0.14993646759847523,0.5853658536585366,0.04,0.5453658536585365,257.0,0.2898550724637681,0.02629416598192276,0.2635609064818454,2321.0
C2__lamarckian__s29,C2__lamarckian,C2,C2,lamarckian,29,1.0,6.0,static,3.0,0,35,389,369,0,0,0.5002992957746478,0.0,0.0,39.2,4.864864864864865,0.0041663056242220746,7708.0,0.17656979761286976,0.36860391661402403,0.04271246147071774,0.36860391661402403,0.04271246147071774,0.3258914551433063,0.3258914551433063,0.14254224834680382,0.4205128205128205,0.048109965635738834,0.3724028548770817,486.0,0.3952755905511811,0.03057199211045365,0.36470359844072747,1649.0
C2__lamarckian__s30,C2__lamarckian,C2,C2,lamarckian,30,1.0,6.0,static,3.0,0,40,385,365,0,0,0.504507042253521,0.0,0.0,42.06666666666667,4.813953488372093,0.0095387346571313,7625.0,0.19331147540983606,0.39637635092180545,0.05068095557043983,0.39637635092180545,0.05068095557043983,0.3456953953513656,0.3456953953513656,0.15400271370420623,0.44966442953020136,0.047058823529411764,0.4026056060007896,319.0,0.269683257918552,0.029064486830154404,0.24061877108839763,2206.0
C3_f0.7__baldwinian__s1,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,1,0.7,6.0,static,3.0,0,50,640,0,0,0,0.4994894366197184,0.0,0.0,50.0,4.84,-0.002099024909321262,12752.0,0.1007685069008783,0.12925278219395867,0.07304240173320953,0.12239288601455134,0.08040201005025126,0.05621038046074914,0.04199087596430008,0.41089494163424123,0.06276150627615062,0.06349206349206349,-0.0007305572159128637,428.0,0.07272727272727272,0.0450381679389313,0.027689104788341426,2740.0
C3_f0.7__baldwinian__s2,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,2,0.7,6.0,static,3.0,0,50,615,0,0,0,0.4992957746478874,0.0,0.0,50.0,4.38,-0.0023365091633881026,12225.0,0.09807770961145194,0.11868275187479622,0.07732720407158102,0.11058631921824104,0.08545603944124898,0.04135554780321521,0.02513027977699206,0.43369474562135113,0.08076009501187649,0.042042042042042045,0.038718052969834445,754.0,0.0636978579481398,0.03875968992248062,0.02493816802565918,3580.0
C3_f0.7__baldwinian__s3,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,3,0.7,6.0,static,3.0,0,50,645,0,0,0,0.5015845070422534,0.0,0.0,46.266666666666666,6.390243902439025,0.000264820730081184,11568.0,0.11289764868603043,0.14172674520836998,0.08501955449753443,0.1297041834412743,0.09649871904355252,0.05670719071083555,0.033205464397721776,0.4326186830015314,0.06020066889632107,0.06534090909090909,-0.005140240194588017,651.0,0.06661379857256146,0.042899408284023666,0.023714390288537793,2613.0
C3_f0.7__baldwinian__s4,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,4,0.7,6.0,static,3.0,0,50,660,0,0,0,0.4974471830985916,0.0,0.0,50.0,4.12,-0.0010863575710576383,12658.0,0.10143782588086586,0.12644787644787644,0.0773051847252406,0.1172778328377932,0.08691701998788613,0.04914269172263584,0.030360812849907062,0.4470404984423676,0.2222222222222222,0.11355311355311355,0.10866910866910866,453.0,0.07771664374140302,0.051417270929466054,0.02629937281193697,2971.0
C3_f0.7__baldwinian__s5,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,5,0.7,6.0,static,3.0,0,50,629,0,0,0,0.5024823943661971,0.0,0.0,49.93333333333333,4.78,-0.0018449151970047803,11421.0,0.1123369232116277,0.14510549982704946,0.07873736478098954,0.1334470989761092,0.0900917101240784,0.06636813504605991,0.0433553888520308,0.39049103663289164,0.06521739130434782,0.09941520467836257,-0.03419781337401474,355.0,0.10946196660482375,0.0521669341894061,0.057295032415417654,2324.0
C3_f0.7__baldwinian__s6,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,6,0.7,6.0,static,3.0,0,50,618,0,0,0,0.4948591549295774,0.0,0.0,47.8,4.58,-0.0003880273394917132,10830.0,0.11117266851338874,0.13570487483530963,0.08754758020663404,0.12755394309719306,0.09583407831217594,0.04815729462867559,0.03171986478501712,0.44518272425249167,0.17751479289940827,0.09580838323353294,0.08170640966587533,336.0,0.1198019801980198,0.06764705882352941,0.05215492137449039,2030.0
C3_f0.7__baldwinian__s7,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,7,0.7,6.0,static,3.0,0,50,664,0,0,0,0.4998943661971831,0.0,0.0,43.8,5.421052631578948,-0.0008789647045943818,12286.0,0.10735796841933909,0.136926682289923,0.07937262357414449,0.1302286198137172,0.08619338661651779,0.05755405871577851,0.0440352331971994,0.41698256254738436,0.20967741935483872,0.20689655172413793,0.0027808676307007896,120.0,0.09006211180124224,0.04734411085450346,0.04271800094673878,1832.0
C3_f0.7__baldwinian__s8,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,8,0.7,6.0,static,3.0,0,50,719,0,0,0,0.5063908450704225,0.0,0.0,49.53333333333333,5.3125,-0.001412264042832217,13336.0,0.10310437912417517,0.1251903746573256,0.08168389955686854,0.12019009658132761,0.08674592690444738,0.04350647510045706,0.03344416967688023,0.4298181818181818,0.01910828025477707,0.0364963503649635,-0.01738807011018643,294.0,0.048365122615803814,0.026869158878504672,0.021495963737299142,3180.0
C3_f0.7__baldwinian__s9,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,9,0.7,6.0,static,3.0,0,50,584,0,0,0,0.5013732394366198,0.0,0.0,50.0,4.22,-0.0034585391215046363,12337.0,0.10099700089162682,0.12826370757180156,0.0740860041874698,0.12336911643270025,0.07943330149633875,0.054177703384331755,0.043935814936361506,0.40048154093097915,0.07407407407407407,0.032490974729241874,0.041583099344832196,547.0,0.08045977011494253,0.031534263189812006,0.04892550692513052,3041.0
C3_f0.7__baldwinian__s10,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,10,0.7,6.0,static,3.0,0,50,570,0,0,0,0.4979049295774649,0.0,0.0,50.0,3.86,-0.0003937074361052369,12381.0,0.09845731362571683,0.1258649093904448,0.07209633972429091,0.11604489930670188,0.08160683219990511,0.0537685696661539,0.03443806710679677,0.42329778506972926,0.12394366197183099,0.06134969325153374,0.06259396872029724,681.0,0.06930209858467545,0.02614659237033862,0.043155506214336836,4382.0
C3_f0.7__baldwinian__s11,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,11,0.7,6.0,static,3.0,0,50,643,0,0,0,0.504330985915493,0.0,0.0,49.46666666666667,5.56,0.0014728563229972908,10350.0,0.10531400966183575,0.127435697583788,0.08355691835952472,0.12445844820795589,0.08687405159332322,0.04387877922426328,0.03758439661463267,0.42018348623853213,0.20441988950276244,0.13714285714285715,0.06727703235990529,356.0,0.05342237061769616,0.04804270462633452,0.005379665991361644,2322.0
C3_f0.7__baldwinian__s12,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,12,0.7,6.0,static,3.0,0,50,643,0,0,0,0.4969190140845069,0.0,0.0,50.0,3.88,-0.001514106163645622,12282.0,0.09680833740433155,0.12438983336138697,0.07096672449140515,0.11491693783182051,0.08039733043613223,0.05342310886998182,0.03451960739568828,0.43566021867115223,0.06818181818181818,0.07575757575757576,-0.007575757575757583,264.0,0.11509433962264151,0.08506224066390042,0.030032098958741094,2024.0
C3_f0.7__baldwinian__s13,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,13,0.7,6.0,static,3.0,0,50,668,0,0,0,0.5014436619718313,0.0,0.0,45.2,6.7,0.000512889400156781,12073.0,0.10908639112068251,0.13819742489270387,0.08194622279129321,0.13130434782608696,0.08888185987664084,0.05625120210141066,0.04242248794944613,0.4267274107820805,0.1724137931034483,0.13253012048192772,0.039883672621520566,257.0,0.04742857142857143,0.0389202762084118,0.008508295220159633,3343.0
C3_f0.7__baldwinian__s14,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,14,0.7,6.0,static,3.0,0,50,603,0,0,0,0.5026408450704224,0.0,0.0,50.0,4.84,-0.002618891063298565,11127.0,0.09346634312932507,0.10964756140975436,0.07696496641858777,0.10195729537366548,0.0848011621572544,0.03268259499116659,0.017156133216411074,0.44903846153846155,0.171875,0.13274336283185842,0.03913163716814158,305.0,0.06110711718188354,0.035380507343124167,0.025726609838759372,2889.0
C3_f0.7__baldwinian__s15,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,15,0.7,6.0,static,3.0,0,50,661,0,0,0,0.4929049295774646,0.0,0.0,46.733333333333334,4.76,0.0001827366642686983,12173.0,0.10769736301651195,0.12661721580127652,0.09049560853199498,0.12342657342657343,0.0937548427088176,0.03612160726928154,0.02967173071775582,0.4614797864225782,0.09090909090909091,0.13432835820895522,-0.04341926729986431,144.0,0.049600912200684154,0.04509921828021648,0.004501693920467675,3417.0
C3_f0.7__baldwinian__s16,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,16,0.7,6.0,static,3.0,0,50,645,0,0,0,0.5025000000000001,0.0,0.0,49.86666666666667,5.04,-0.003247382190893413,12242.0,0.09933017480803791,0.11881028938906753,0.07920956492859516,0.1116637253329055,0.08653686137460476,0.03960072446047237,0.025126863958300744,0.4276315789473684,0.08139534883720931,0.054901960784313725,0.026493388052895583,513.0,0.06145584725536993,0.04071428571428572,0.02074156154108421,3076.0
C3_f0.7__baldwinian__s17,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,17,0.7,6.0,static,3.0,0,50,621,0,0,0,0.4979049295774648,0.0,0.0,50.0,4.34,-6.733628898438116e-05,11171.0,0.098379733237848,0.10887024808138497,0.08782327586206896,0.10318311874105865,0.09356515504570712,0.021046972219316007,0.009617963695351534,0.4749772520473157,0.044897959183673466,0.03324808184143223,0.011649877342241238,881.0,0.06856023506366307,0.06504065040650407,0.003519584657159,2005.0
C3_f0.7__baldwinian__s18,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,18,0.7,6.0,static,3.0,0,50,605,0,0,0,0.5041021126760564,0.0,0.0,50.0,4.78,-0.0019475319365523755,12057.0,0.10102015426723066,0.1292376527275856,0.07476785142491195,0.12280084447572133,0.08159422563941629,0.05446980130267366,0.04120661883630504,0.4269293924466338,0.07692307692307693,0.04878048780487805,0.028142589118198877,1403.0,0.06318252730109204,0.04582210242587601,0.01736042487521603,2766.0
C3_f0.7__baldwinian__s19,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,19,0.7,6.0,static,3.0,0,50,604,0,0,0,0.497887323943662,0.0,0.0,50.0,4.12,-0.0007477594128802353,11778.0,0.10179996603837664,0.12491115849324805,0.08065040650406505,0.11598353320207624,0.08900016152479405,0.044260751989183,0.026983371677282195,0.45954962468723937,0.08284023668639054,0.0625,0.02034023668639054,457.0,0.057534246575342465,0.03773584905660377,0.019798397518738693,3945.0
C3_f0.7__baldwinian__s20,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,20,0.7,6.0,static,3.0,0,50,678,0,0,0,0.496338028169014,0.0,0.0,48.0,5.72,-0.0020698218573000833,11619.0,0.09854548584215508,0.1145451370700192,0.0829938900203666,0.11229000884173299,0.08551307847082495,0.031551247049652606,0.02677693037090803,0.44541484716157204,0.16129032258064516,0.08167770419426049,0.07961261838638467,794.0,0.07472712006717044,0.05110132158590308,0.023625798481267363,2326.0
C3_f0.7__baldwinian__s21,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,21,0.7,6.0,static,3.0,0,50,682,0,0,0,0.4998239436619718,0.0,0.0,49.93333333333333,4.22,-0.0017379641744490544,13886.0,0.09333141293389025,0.11086108610861087,0.07714681440443213,0.10263396911898275,0.0848901098901099,0.03371427170417873,0.017743859228872852,0.47685185185185186,0.017412935323383085,0.03666666666666667,-0.019253731343283582,1002.0,0.06804374240583232,0.05140466228332337,0.016639080122508948,3319.0
C3_f0.7__baldwinian__s22,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,22,0.7,6.0,static,3.0,0,50,612,0,0,0,0.500088028169014,0.0,0.0,50.0,3.86,-0.00025435416046023623,11278.0,0.1066678489093811,0.13794371896266322,0.07755521314843349,0.13263785394932937,0.08307952622673435,0.060388505814229734,0.04955832772259501,0.4081463009143807,0.1,0.07834101382488479,0.02165898617511522,607.0,0.06403118040089087,0.04018912529550828,0.023842055105382592,3488.0
C3_f0.7__baldwinian__s23,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,23,0.7,6.0,static,3.0,0,50,657,0,0,0,0.4922711267605635,0.0,0.0,44.06666666666667,5.465116279069767,-0.0014155422969891187,10910.0,0.11374885426214482,0.13398515299655983,0.09300167068869501,0.12721417069243157,0.09960533734260478,0.04098348230786482,0.027608833349826792,0.42707493956486703,0.203125,0.08333333333333333,0.11979166666666667,212.0,0.055499495459132187,0.04967801287948482,0.005821482579647368,2078.0
C3_f0.7__baldwinian__s24,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,24,0.7,6.0,static,3.0,0,50,603,0,0,0,0.5003169014084506,0.0,0.0,50.0,3.94,-0.00153371392030712,13845.0,0.0866738894907909,0.10761346998535871,0.06628652886671418,0.09449847583103499,0.07892466935020126,0.04132694111864453,0.01557380648083373,0.4575,0.2,0.11450381679389313,0.08549618320610688,291.0,0.04591029023746702,0.031151003167898626,0.014759287069568392,3789.0
C3_f0.7__baldwinian__s25,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,25,0.7,6.0,static,3.0,0,50,572,0,0,0,0.5024647887323944,0.0,0.0,50.0,4.3,-0.000698668136994284,11255.0,0.09995557529986672,0.12034078807241747,0.07952321650951788,0.11443409742120343,0.0856991712220067,0.040817571562899585,0.028734926199196736,0.432,0.23123123123123124,0.07536231884057971,0.15586891239065154,678.0,0.09710896960711639,0.06305688827964359,0.0340520813274728,2808.0
C3_f0.7__baldwinian__s26,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,26,0.7,6.0,static,3.0,0,50,584,0,0,0,0.4944542253521128,0.0,0.0,50.0,3.44,-0.0014599544890378186,13323.0,0.09074532762891241,0.1117583933772804,0.07058823529411765,0.09948940120686987,0.08250728862973761,0.04117015808316275,0.016982112577132266,0.4681555004135649,0.18439716312056736,0.16666666666666666,0.017730496453900707,261.0,0.0612635609444799,0.037283621837549935,0.023979939106929964,3069.0
C3_f0.7__baldwinian__s27,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,27,0.7,6.0,static,3.0,0,50,594,0,0,0,0.4996830985915493,0.0,0.0,49.93333333333333,4.22,-0.0022219014082788787,12767.0,0.09563718962951359,0.12038346691812038,0.07104934415990007,0.11144578313253012,0.08019817309180988,0.049334122758220314,0.03124761004072024,0.42424242424242425,0.15853658536585366,0.08411214953271028,0.07442443583314338,189.0,0.0751269035532995,0.055290753098188754,0.019836150455110745,2034.0
C3_f0.7__baldwinian__s28,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,28,0.7,6.0,static,3.0,0,50,614,0,0,0,0.501549295774648,0.0,0.0,50.0,3.8,-0.0027497846700245943,14506.0,0.08610230249551909,0.10591375193145104,0.06700961147962638,0.09924747976714468,0.07369690473000134,0.038904140451824665,0.025550575037143336,0.4403522818254604,0.34782608695652173,0.2,0.14782608695652172,237.0,0.08695652173913043,0.044169611307420496,0.042786910431709936,3331.0
C3_f0.7__baldwinian__s29,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,29,0.7,6.0,static,3.0,0,50,639,0,0,0,0.5002992957746478,0.0,0.0,50.0,4.1,-0.002374430120043815,13055.0,0.09031022596706242,0.114,0.06681922196796339,0.10682768230376219,0.0741358399029715,0.047180778032036616,0.03269184240079069,0.41475826972010177,0.17725752508361203,0.13513513513513514,0.04212238994847689,558.0,0.10569105691056911,0.052129221732745964,0.05356183517782315,2592.0
C3_f0.7__baldwinian__s30,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,30,0.7,6.0,static,3.0,0,50,603,0,0,0,0.504507042253521,0.0,0.0,49.4,3.74,-0.001193041773817745,12681.0,0.09794180269694819,0.12259306803594351,0.07412001860753606,0.11429496519345961,0.08241082410824108,0.04847304942840745,0.03188414108521853,0.43156199677938806,0.19069767441860466,0.05194805194805195,0.13874962247055272,523.0,0.12987012987012986,0.052083333333333336,0.07778679653679652,2557.0
C3_f0.7__lamarckian__s1,C3_f0.7__lamarckian,C3_f0.7,C3,lamarckian,1,0.7,6.0,static,3.0,0,48,521,501,0,0,0.4994894366197184,0.0,0.0,43.93333333333333,4.258064516129032,0.0020585336667061013,12038.0,0.118541285927895,0.18550474547023296,0.05638314912702227,0.15932988772054893,0.08293138322701105,0.1291215963432107,0.07639850449353788,0.373510861948143,0.2047244094488189,0.03225806451612903,0.17246634493268986,313.0,0.12844036697247707,0.023227383863080684,0.10521298310939639,1799.0
C3_f0.7__lamarckian__s2,C3_f0.7__lamarckian,C3_f0.7,C3,lamarckian,2,0.7,6.0,static,3.0,0,50,469,449,0,0,0.4992957746478874,0.0,0.0,46.8,4.8979591836734695,0.0008452949756477342,13474.0,0.10041561525901736,0.15709407016454519,0.04849260523321957,0.13186813186813187,0.0729673384294649,0.10860146493132561,0.05890079343866697,0.38802660753880264,0.24096385542168675,0.10869565217391304,0.13226820324777372,350.0,0.11784287616511319,0.04149620105201637,0.07634667511309681,3213.0
C3_f0.7__lamarckian__s3,C3_f0.7__lamarckian,C3_f0.7,C3,lamarckian,3,0.7,6.0,static,3.0,0,50,496,476,0,0,0.5015845070422534,0.0,0.0,41.8,5.595744680851064,0.0020640232965299992,12164.0,0.11443604077606051,0.17330171099440964,0.058936272160996644,0.1456794365229342,0.08576383414787955,0.11436543883341299,0.05991560237505464,0.39080459770114945,0.20930232558139536,0.0661764705882353,0.14312585499316005,265.0,0.07625272331154684,0.028662420382165606,0.04759030292938123,4034.0
C3_f0.7__lamarckian__s4,C3_f0.7__lamarckian,C3_f0.7,C3,lamarckian,4,0.7,6.0,static,3.0,0,50,520,500,0,0,0.4974471830985916,0.0,0.0,45.06666666666667,6.96875,0.0016526891130099572,12374.0,0.11411023112978827,0.18423799582463465,0.05327497736190764,0.16107263363523353,0.0748924810915023,0.130963018462727,0.08618015254373122,0.3576487252124646,0.3088235294117647,0.07692307692307693,0.2319004524886878,198.0,0.1339031339031339,0.03599476439790576,0.09790836950522815,2581.0
C3_f0.7__lamarckian__s5,C3_f0.7__lamarckian,C3_f0.7,C3,lamarckian,5,0.7,6.0,static,3.0,0,50,494,474,0,0,0.5024823943661971,0.0,0.0,44.86666666666667,4.538461538461538,0.0003233980797921544,13036.0,0.10501687634243632,0.16870967741935483,0.04724985371562317,0.14520098441345364,0.06973058637083994,0.12145982370373165,0.0754703980426137,0.3535427319211103,0.34710743801652894,0.05555555555555555,0.2915518824609734,301.0,0.07506172839506173,0.026912181303116147,0.04814954709194558,4143.0
