population,n_voters,n_candidates,paradigm,trial,seed,winner,total_welfare,supporter_welfare,loser_welfare,gap,lambda_winner,lambda_effective,loser_share,majority_welfare,minority_welfare,cluster_0_welfare,cluster_1_welfare,cluster_2_welfare,min_utility,p10_utility,gini_utility,total_welfare_norm,minority_welfare_norm,alloc_public_good,alloc_majority_pork,alloc_minority_pork,alloc_prestige,alloc_periphery_buffer
two_cluster,400,8,random_winner,209,0,1,0.21772597027833934,0.2367102907391221,0.2152590811789156,0.02145120956020649,0.13996999116859593,0.13996999116859593,0.885,0.181856507319509,0.2535954332371697,0.181856507319509,0.2535954332371697,,0.1649112154440357,0.17675895031415206,0.10287624416692442,0.0,-0.0,0.1968100405002274,0.17323495436443628,0.3353962278509186,0.14849666183572108,0.14606211544869668
two_cluster,400,8,utilitarian,209,0,-1,0.27206483771461043,,,,,,,0.49096265810616946,0.05316701732305134,0.49096265810616946,0.05316701732305134,,0.0025618922077231365,0.023134877294284616,0.508783055441842,1.0,1.0,0.0,1.0,0.0,0.0,0.0
two_cluster,400,8,egalitarian,209,0,-1,0.20000000000000004,,,,,,,0.2,0.20000000000000007,0.2,0.20000000000000007,,0.19999999999999993,0.19999999999999998,0.0,-0.32621162557589956,0.26740436475901086,0.2,0.19999999999999998,0.2000000000000001,0.19999999999999998,0.2
two_cluster,400,8,party,210,0,1,0.2277659139646329,0.30616452241406844,0.14697953063856478,0.15918499177550366,0.9557788465065351,0.9557788465065351,0.4925,0.30735855157247693,0.1481732763567888,0.30735855157247693,0.1481732763567888,,0.09123170787591063,0.12370218220877896,0.22278809045745152,0.2679569588221655,0.4682262877874498,0.2344982331861658,0.4625375851626494,0.07917859818306718,0.14042600460804286,0.08335957886007467
two_cluster,400,8,individual,210,0,3,0.22824174341474865,0.29631476341822854,0.19356303511108913,0.10275172830713941,0.24963117172540839,0.24963117172540839,0.6625,0.17568110159312048,0.2808023852363768,0.17568110159312048,0.2808023852363768,,0.13170538012132282,0.162289744866891,0.15338358372457228,0.27671801820412345,-0.2946441491914778,0.2376073086320327,0.1534265163645276,0.418264478039018,0.09464580412603758,0.09605589283838413
two_cluster,400,8,score,210,0,7,0.21321267253430853,0.21483873903336764,0.21292571962270987,0.0019130194106577736,0.2259544732357436,0.2259544732357436,0.85,0.19684842230868108,0.22957692275993596,0.19684842230868108,0.22957692275993596,,0.1552935710454035,0.18337471305768777,0.05918184645248936,0.0,-0.0,0.2784131327468107,0.17110362210082924,0.2509917674355361,0.12080522608191063,0.17868625163491347
two_cluster,400,8,latent_match,210,0,7,0.21321267253430853,0.21483873903336764,0.21292571962270987,0.0019130194106577736,0.2259544732357436,0.2259544732357436,0.85,0.19684842230868108,0.22957692275993596,0.19684842230868108,0.22957692275993596,,0.1552935710454035,0.18337471305768777,0.05918184645248936,0.0,-0.0,0.2784131327468107,0.17110362210082924,0.2509917674355361,0.12080522608191063,0.17868625163491347
two_cluster,400,8,random_winner,210,0,7,0.21321267253430853,0.21483873903336764,0.21292571962270987,0.0019130194106577736,0.2259544732357436,0.2259544732357436,0.85,0.19684842230868108,0.22957692275993596,0.19684842230868108,0.22957692275993596,,0.1552935710454035,0.18337471305768777,0.05918184645248936,0.0,-0.0,0.2784131327468107,0.17110362210082924,0.2509917674355361,0.12080522608191063,0.17868625163491347
two_cluster,400,8,utilitarian,210,0,-1,0.2675245347613421,,,,,,,0.47932749945516284,0.05572157006752128,0.47932749945516284,0.05572157006752128,,0.004784028484191078,0.026194607338549773,0.5075874152090261,1.0,1.0,0.0,1.0,0.0,0.0,0.0
two_cluster,400,8,egalitarian,210,0,-1,0.19999999999999996,,,,,,,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996,,0.19999999999999987,0.19999999999999993,0.0,-0.24327415766149177,0.17012373965996647,0.19999999999999987,0.19999999999999996,0.19999999999999993,0.2000000000000001,0.20000000000000015
two_cluster,400,8,party,211,0,0,0.22767267251764223,0.3009479190469465,0.1536609913498525,0.147286927697094,0.6538679899136821,0.6538679899136821,0.4975,0.30104638121980387,0.1542989638154806,0.30104638121980387,0.1542989638154806,,0.10240265821646555,0.13013232243866488,0.20555725095710464,-0.1358728191480109,-0.07323838747816899,0.24844148619280593,0.44716311523181207,0.0909491995138622,0.11943678567672736,0.09400941338479255
two_cluster,400,8,individual,211,0,3,0.23639756218046643,0.32030014811962715,0.21026396983876064,0.11003617828086651,0.3179588350578057,0.3179588350578057,0.7625,0.17535285554498073,0.2974422688159521,0.17535285554498073,0.2974422688159521,,0.10246855611272981,0.1551708841190215,0.16852889104709434,0.13179165050120267,0.4044491577015471,0.2769003704855554,0.13972373001593258,0.4280395694257783,0.07162367670738196,0.08371265336535182
